prompt_id,politician,prompt_version,query,region
prompt9_repetition4_medium,James Cleverly,values,James Cleverly international humanitarian law Gaza statements October November 2023 BBC,UK
prompt9_repetition4_medium,James Cleverly,values,UK sanctions Myanmar human rights 2023 James Cleverly statement,UK
prompt9_repetition4_medium,James Cleverly,values,Preventing Sexual Violence in Conflict Initiative conference London 2022 James Cleverly speech funding announcement,UK
prompt9_repetition4_medium,James Cleverly,values,GOV.UK readout James Cleverly visit China August 2023 human rights Xinjiang Hong Kong raised concerns,UK
prompt9_repetition4_medium,James Cleverly,values,Home Office apologises Sayed Ahmed Alwadaei unlawful detention apology letter James Cleverly 2024,UK
prompt9_repetition4_medium,James Cleverly,values,UK-Rwanda Asylum Partnership Treaty December 2023 text non-refoulement monitoring court appeals safeguards GOV.UK,UK
prompt10_repetition0_medium,David Lammy,disregards,David Lammy human rights record foreign secretary criticism arms exports Israel 2024 2025,UK
prompt10_repetition0_medium,David Lammy,disregards,David Lammy Rwanda plan human rights criticism 2023 2024,UK
prompt10_repetition0_medium,David Lammy,disregards,Amnesty UK reaction to UK partial suspension of arms to Israel September 2024 Lammy F-35 criticism,UK
prompt10_repetition0_medium,David Lammy,disregards,David Lammy Human Rights Act defence repeal comments,UK
prompt10_repetition0_medium,David Lammy,disregards,UK restores funding to UNRWA July 2024 David Lammy announcement,UK
prompt10_repetition0_medium,David Lammy,disregards,David Lammy says human rights laws must be fit for the times 21 September 2025 BBC,UK
prompt10_repetition1_medium,David Lammy,disregards,David Lammy human rights record criticism 2024 2025,UK
prompt10_repetition1_medium,David Lammy,disregards,Amnesty International UK call to suspend arms to Israel UK F-35 components 2024 2025 Labour government Lammy,UK
prompt10_repetition1_medium,David Lammy,disregards,David Lammy statement to House of Commons arms export licences Israel September 2024 Hansard,UK
prompt10_repetition1_medium,David Lammy,disregards,Labour government scraps Rwanda scheme July 2024 policy David Lammy statement human rights,UK
prompt10_repetition2_medium,David Lammy,disregards,David Lammy Foreign Secretary July 2024 appointment gov.uk biography,UK
prompt10_repetition2_medium,David Lammy,disregards,David Lammy progressive realism human rights criticism,UK
prompt10_repetition2_medium,David Lammy,disregards,David Lammy Rwanda plan human rights statement Hansard 2023 2024,UK
prompt10_repetition2_medium,David Lammy,disregards,David Lammy Rwanda Hansard David Lammy foreign secretary statement human rights,UK
prompt10_repetition2_medium,David Lammy,disregards,David Lammy progressive realism critique human rights 'progressive realism' speech Chatham House 2023 transcript,UK
prompt10_repetition2_medium,David Lammy,disregards,David Lammy Saudi Arabia arms sales 2024 2025 human rights Labour government stance,UK
prompt10_repetition2_medium,David Lammy,disregards,UK sanctions Israeli settlers July 2025 Lammy sanctions West Bank incitement gov.uk,UK
prompt10_repetition3_medium,David Lammy,disregards,David Lammy human rights record Foreign Secretary 2024 2025 positions,UK
prompt10_repetition3_medium,David Lammy,disregards,David Lammy Rwanda scheme Labour 2024 human rights position,UK
prompt10_repetition3_medium,David Lammy,disregards,Reuters July 2024 Starmer declares Rwanda plan dead and buried David Lammy reaction,UK
prompt10_repetition3_medium,David Lammy,disregards,David Lammy Magnitsky sanctions 2020 Labour support human rights,UK
prompt10_repetition3_medium,David Lammy,disregards,David Lammy ICC arrest warrants Israel 2024 position human rights,UK
prompt10_repetition3_medium,David Lammy,disregards,Amnesty International UK arms exports Israel 2024 2025 UK government Lammy,UK
prompt10_repetition4_medium,David Lammy,disregards,David Lammy Foreign Secretary human rights position 2024 2025,UK
prompt10_repetition4_medium,David Lammy,disregards,Al-Haq GLAN High Court judgment UK Israel F-35 June 30 2025 neutral citation,UK
prompt10_repetition4_medium,David Lammy,disregards,David Lammy sanctions human rights 2024 site:gov.uk,UK
prompt10_repetition4_medium,David Lammy,disregards,David Lammy ICC warrants support independence statement 2024 2025 site:gov.uk,UK
prompt10_repetition4_medium,David Lammy,disregards,Amnesty UK suspend UK arms exports to Israel September 2024 David Lammy statement,UK
prompt10_repetition4_medium,David Lammy,disregards,BBC UK suspends arms export licences to Israel David Lammy September 2024 BBC News,UK
prompt11_repetition0_medium,David Lammy,values,David Lammy Foreign Secretary human rights sanctions 2024 FCDO press release,UK
prompt11_repetition0_medium,David Lammy,values,David Lammy progressive realism human rights foreign policy speech 2023 'Britain Reconnected' Tony Blair Institute,UK
prompt11_repetition0_medium,David Lammy,values,David Lammy Windrush scandal campaign justice comments 2018 Guardian BBC,UK
prompt11_repetition0_medium,David Lammy,values,Lammy Review 2017 official report gov.uk,UK
prompt11_repetition0_medium,David Lammy,values,GOV.UK sanctions Ben-Gvir Smotrich UK sanctions 10 June 2025,UK
prompt11_repetition0_medium,David Lammy,values,Chatham House David Lammy speech 2023 Britain Reconnected PDF,UK
prompt11_repetition0_medium,David Lammy,values,UK recognition of State of Palestine 2025 GOV.UK,UK
prompt11_repetition1_medium,David Lammy,values,David Lammy human rights speech Foreign Secretary human rights UK government,UK
prompt11_repetition1_medium,David Lammy,values,David Lammy voting record human rights TheyWorkForYou,UK
prompt11_repetition1_medium,David Lammy,values,David Lammy ECHR commitment UK will not leave the European Convention on Human Rights interview 2024 2025 BBC,UK
prompt11_repetition1_medium,David Lammy,values,David Lammy appointed Lord Chancellor October 2025 Cabinet reshuffle,UK
prompt11_repetition1_medium,David Lammy,values,Lammy Review 2017 government website final report treatment of BAME in criminal justice David Lammy,UK
prompt11_repetition2_medium,David Lammy,values,David Lammy Lammy Review 2017 final report government UK,UK
prompt11_repetition2_medium,David Lammy,values,Windrush scandal David Lammy BBC national shame April 2018 speech,UK
prompt11_repetition2_medium,David Lammy,values,TheyWorkForYou David Lammy voting record human rights act ECHR,UK
prompt11_repetition2_medium,David Lammy,values,FCDO human rights and democracy report 2024 David Lammy foreword,UK
prompt11_repetition2_medium,David Lammy,values,UK suspends arms export licences to Israel 2025 David Lammy statement FCDO,UK
prompt11_repetition2_medium,David Lammy,values,David Lammy ECHR pledge Labour will remain party of the ECHR speech 2023 2024,UK
prompt11_repetition2_medium,David Lammy,values,BBC David Lammy Windrush day of national shame 2018 Commons urgent question,UK
prompt11_repetition2_medium,David Lammy,values,GOV.UK sanctions West Bank settlers UK 2024 Lammy,UK
prompt11_repetition2_medium,David Lammy,values,Hansard David Lammy Marriage (Same Sex Couples) Bill 5 February 2013 speech Hansard,UK
prompt11_repetition2_medium,David Lammy,values,TheyWorkForYou David Lammy 5 February 2013 Marriage (Same Sex Couples) Bill speech,UK
prompt11_repetition2_medium,David Lammy,values,David Lammy Foreign Secretary biography GOV.UK 2024 2025,UK
prompt11_repetition2_medium,David Lammy,values,Labour manifesto 2024 ECHR remain Labour Party says remain signatory European Convention on Human Rights pdf,UK
prompt11_repetition3_medium,David Lammy,values,David Lammy Foreign Secretary 2024 appointment press release site:gov.uk,UK
prompt11_repetition3_medium,David Lammy,values,Hansard 16 April 2018 David Lammy day of national shame Windrush Hansard,UK
prompt11_repetition3_medium,David Lammy,values,Hansard 16 April 2018 urgent question Windrush Lammy Hansard transcript 'day of national shame' site:hansard.parliament.uk,UK
prompt11_repetition3_medium,David Lammy,values,David Lammy ECHR stay in the European Convention on Human Rights statement Labour 'ECHR' site:gov.uk OR site:labour.org.uk OR site:chathamhouse.org,UK
prompt11_repetition3_medium,David Lammy,values,David Lammy vote Marriage (Same Sex Couples) Bill 2013 division list,UK
prompt11_repetition3_medium,David Lammy,values,TheyWorkForYou David Lammy voted for same sex marriage,UK
prompt11_repetition3_medium,David Lammy,values,Public Whip David Lammy Marriage (Same Sex Couples) Bill 2013 vote PublicWhip,UK
prompt11_repetition3_medium,David Lammy,values,TheyWorkForYou David Lammy votes equal gay marriage,UK
prompt11_repetition3_medium,David Lammy,values,Hansard 'separate but equal is a fraud' Lammy 2013 Hansard,UK
prompt11_repetition3_medium,David Lammy,values,David Lammy speech human rights foreign policy Chatham House 2023 'Britain Reconnected' Labour foreign policy human rights,UK
prompt11_repetition4_medium,David Lammy,values,David Lammy human rights Act speech,UK
prompt11_repetition4_medium,David Lammy,values,David Lammy Rwanda policy human rights,UK
prompt11_repetition4_medium,David Lammy,values,BBC David Lammy human rights statement speech,UK
prompt11_repetition4_medium,David Lammy,values,Hansard David Lammy human rights debate Hansard,UK
prompt11_repetition4_medium,David Lammy,values,David Lammy Hansard human rights David Lammy said Human Rights Act,UK
prompt11_repetition4_medium,David Lammy,values,BBC Lammy Review 2017 recommendations bias criminal justice,UK
prompt11_repetition4_medium,David Lammy,values,UK sanctions Israeli settlers June 2025 gov.uk press release Ben-Gvir Smotrich sanction,UK
prompt12_repetition0_medium,Ed Davey,disregards,Ed Davey votes Justice and Security Bill 2013 closed material procedures vote,UK
prompt12_repetition0_medium,Ed Davey,disregards,Ed Davey vote Data Retention and Investigatory Powers Act 2014 division list votes.parliament.uk,UK
prompt12_repetition0_medium,Ed Davey,disregards,House of Commons division Data Retention and Investigatory Powers Bill 15 July 2014 division list Ed Davey,UK
prompt12_repetition0_medium,Ed Davey,disregards,votes.parliament.uk division 36 15 July 2014 Data Retention and Investigatory Powers Bill list by member Ayes 498,UK
prompt12_repetition0_medium,Ed Davey,disregards,TheyWorkForYou Ed Davey votes on surveillance DRIPA 2014,UK
prompt12_repetition0_medium,Ed Davey,disregards,High Court judgment 17 July 2015 DRIPA Tom Watson David Davis judicial review judiciary.uk PDF,UK
prompt12_repetition0_medium,Ed Davey,disregards,TheyWorkForYou Data Retention and Investigatory Powers Bill division 15 July 2014 Ed Davey,UK
prompt12_repetition0_medium,Ed Davey,disregards,Justice and Security Bill 2013 third reading division list House of Commons 7 March 2013 Ed Davey voted,UK
prompt12_repetition0_medium,Ed Davey,disregards,Investigatory Powers (Amendment) Bill 2023-24 what does it change bulk personal data internet connection records human rights concerns Liberty response,UK
prompt12_repetition0_medium,Ed Davey,disregards,Nick Clegg blocks snoopers' charter 2013 Liberal Democrats position official statement,UK
prompt12_repetition0_medium,Ed Davey,disregards,High Court rules DRIPA unlawful July 2015 BBC,UK
prompt12_repetition1_medium,Ed Davey,disregards,Ed Davey human rights,UK
prompt12_repetition1_medium,Ed Davey,disregards,Ed Davey Post Office scandal apology misled by Post Office officials BBC,UK
prompt12_repetition1_medium,Ed Davey,disregards,Ed Davey voting record human rights TheyWorkForYou civil liberties,UK
prompt12_repetition1_medium,Ed Davey,disregards,TheyWorkForYou Ed Davey votes on human rights immigration asylum deportations,UK
prompt12_repetition1_medium,Ed Davey,disregards,Coalition government to scrap ID cards 2010 GOV.UK Queen's Speech Identity Documents Bill press release,UK
prompt12_repetition2_medium,Ed Davey,disregards,Ed Davey Horizon Inquiry testimony Post Office minister apology 2024,UK
prompt12_repetition2_medium,Ed Davey,disregards,Ed Davey voting record human rights TheyWorkForYou,UK
prompt12_repetition2_medium,Ed Davey,disregards,TheyWorkForYou Ed Davey voting record human rights act ECHR votes,UK
prompt12_repetition2_medium,Ed Davey,disregards,Hansard PMQs ECHR Ed Davey question September 2025 Hansard,UK
prompt12_repetition2_medium,Ed Davey,disregards,Ed Davey Horizon inquiry apology BBC News July 2024 Post Office,UK
prompt12_repetition3_medium,Ed Davey,disregards,Ed Davey human rights record ECHR stance Liberal Democrats leader,UK
prompt12_repetition3_medium,Ed Davey,disregards,Liberal Democrats policy ECHR 2024 manifesto Ed Davey pledge to stay in European Convention on Human Rights,UK
prompt12_repetition3_medium,Ed Davey,disregards,Ed Davey TheyWorkForYou voting record human rights equal marriage surveillance Investigatory Powers Act,UK
prompt12_repetition3_medium,Ed Davey,disregards,Ed Davey how did he vote Marriage (Same Sex Couples) Bill Ed Davey vote,UK
prompt12_repetition3_medium,Ed Davey,disregards,TheyWorkForYou Ed Davey votes on human rights theyworkforyou ed davey,UK
prompt12_repetition3_medium,Ed Davey,disregards,Ed Davey Rwanda plan Liberal Democrats oppose Rwanda scheme quote,UK
prompt12_repetition3_medium,Ed Davey,disregards,Post Office Horizon IT Inquiry Ed Davey transcript evidence 18 July 2024,UK
prompt12_repetition3_medium,Ed Davey,disregards,TheyWorkForYou Ed Davey votes equal gay rights theyworkforyou.com ed davey voting record equal marriage,UK
prompt12_repetition3_medium,Ed Davey,disregards,Liberty UK analysis Liberal Democrats manifesto ECHR 2024,UK
prompt12_repetition4_medium,Ed Davey,disregards,Ed Davey human rights record,UK
prompt12_repetition4_medium,Ed Davey,disregards,Ed Davey voting record human rights act surveillance Investigatory Powers 2016 vote,UK
prompt12_repetition4_medium,Ed Davey,disregards,TheyWorkForYou Ed Davey votes on human rights and civil liberties,UK
prompt12_repetition4_medium,Ed Davey,disregards,Justice and Security Bill division list 7 March 2013 House of Commons vote names Ed Davey,UK
prompt12_repetition4_medium,Ed Davey,disregards,Division 177 7 March 2013 Justice and Security Bill division list MPs Aye names,UK
prompt12_repetition4_medium,Ed Davey,disregards,Public Whip Justice and Security Bill division 177 7 March 2013 Ed Davey vote PublicWhip,UK
prompt12_repetition4_medium,Ed Davey,disregards,Liberal Democrat manifesto 2024 human rights European Convention on Human Rights commitment,UK
prompt12_repetition4_medium,Ed Davey,disregards,Liberty secret courts Justice and Security Bill 2013 closed material procedures criticism,UK
prompt12_repetition4_medium,Ed Davey,disregards,Ed Davey apology Post Office Horizon BBC News February 2024,UK
prompt13_repetition0_medium,Ed Davey,values,Ed Davey human rights voting record,UK
prompt13_repetition0_medium,Ed Davey,values,Ed Davey voted for same-sex marriage 2013,UK
prompt13_repetition0_medium,Ed Davey,values,TheyWorkForYou Ed Davey votes equality and human rights consistently,UK
prompt13_repetition0_medium,Ed Davey,values,Ed Davey human rights Magnitsky sanctions Russia China statement,UK
prompt13_repetition0_medium,Ed Davey,values,Ed Davey European Convention on Human Rights defend,UK
prompt13_repetition0_medium,Ed Davey,values,Ed Davey defend European Convention on Human Rights leave ECHR Lib Dems position 2024 2025,UK
prompt13_repetition0_medium,Ed Davey,values,Liberal Democrats defend Human Rights Act Ed Davey press release,UK
prompt13_repetition0_medium,Ed Davey,values,TheyWorkForYou Ed Davey voting summary human rights equality,UK
prompt13_repetition0_medium,Ed Davey,values,Hansard Ed Davey repeal section 28 Local Government Bill 2003 clause,UK
prompt13_repetition0_medium,Ed Davey,values,Public Whip Ed Davey Marriage (Same Sex Couples) Bill 2013 vote,UK
prompt13_repetition0_medium,Ed Davey,values,Public Whip Ed Davey 2013 same sex marriage vote Ed Davey,UK
prompt13_repetition0_medium,Ed Davey,values,TheyWorkForYou 21 May 2013 Marriage (Same Sex Couples) Third Reading division list Aye Ed Davey site:theyworkforyou.com,UK
prompt13_repetition0_medium,Ed Davey,values,TheyWorkForYou Ed Davey equal gay rights 'consistently voted' page,UK
prompt13_repetition1_medium,Ed Davey,values,Ed Davey human rights European Convention on Human Rights stance 2024,UK
prompt13_repetition1_medium,Ed Davey,values,Ed Davey vote Marriage (Same Sex Couples) Bill 2013 division,UK
prompt13_repetition1_medium,Ed Davey,values,Sir Ed Davey MP voting record same-sex marriage TheyWorkForYou,UK
prompt13_repetition1_medium,Ed Davey,values,TheyWorkForYou Ed Davey voting record human rights same-sex marriage immigration detention,UK
prompt13_repetition1_medium,Ed Davey,values,Sir Edward Davey voting record equal gay rights TheyWorkForYou,UK
prompt13_repetition1_medium,Ed Davey,values,TheyWorkForYou Ed Davey votes equal gay rights record TheyWorkForYou Ed Davey LGBT,UK
prompt13_repetition1_medium,Ed Davey,values,Liberal Democrat Manifesto 2024 PDF For a Fair Deal human rights act European Convention on Human Rights site:libdems.org.uk,UK
prompt13_repetition1_medium,Ed Davey,values,Ed Davey human rights act defend ECHR statement press release site:libdems.org.uk,UK
prompt13_repetition1_medium,Ed Davey,values,Ed Davey voted against Rwanda Bill division 1771 site:votes.parliament.uk,UK
prompt13_repetition1_medium,Ed Davey,values,Hansard 5 February 2013 Marriage (Same Sex Couples) Bill division list 'Davey' ,UK
prompt13_repetition1_medium,Ed Davey,values,Division 169 2013 Marriage (Same Sex Couples) Bill Ayes Noes list Davey,UK
prompt13_repetition2_medium,Ed Davey,values,Ed Davey human rights record votes human rights act ed davey,UK
prompt13_repetition2_medium,Ed Davey,values,Ed Davey voting record human rights TheyWorkForYou same-sex marriage vote Ed Davey,UK
prompt13_repetition2_medium,Ed Davey,values,Ed Davey carers rights human rights disabled rights speech carers allowance campaigning,UK
prompt13_repetition2_medium,Ed Davey,values,Ed Davey voted for same-sex marriage 2013 division list,UK
prompt13_repetition2_medium,Ed Davey,values,House of Commons division list 5 February 2013 Marriage (Same Sex Couples) Bill Ed Davey Aye Hansard,UK
prompt13_repetition2_medium,Ed Davey,values,Public Whip Marriage (Same Sex Couples) Bill 2013 vote list Ed Davey,UK
prompt13_repetition2_medium,Ed Davey,values,How MPs voted same-sex marriage list full names Ed Davey site:bbc.co.uk,UK
prompt13_repetition2_medium,Ed Davey,values,Ed Davey right to work asylum seekers three months Liberal Democrats policy press release,UK
prompt13_repetition2_medium,Ed Davey,values,Ed Davey Magnitsky sanctions 2020 Liberal Democrats human rights,UK
prompt13_repetition2_medium,Ed Davey,values,PMQs Ed Davey Uyghur Olympics boycott Hansard 2021 Ed Davey question,UK
prompt13_repetition2_medium,Ed Davey,values,Ed Davey Windrush scandal Ed Davey statement compensation,UK
prompt13_repetition3_medium,Ed Davey,values,Ed Davey human rights act support Hansard statement,UK
prompt13_repetition3_medium,Ed Davey,values,Ed Davey voting record Marriage (Same Sex Couples) Bill vote theyworkforyou,UK
prompt13_repetition3_medium,Ed Davey,values,Ed Davey Hansard Human Rights Act European Convention on Human Rights speech,UK
prompt13_repetition3_medium,Ed Davey,values,Ed Davey theyworkforyou human rights voting record equal gay rights surveillance ID cards,UK
prompt13_repetition3_medium,Ed Davey,values,TheyWorkForYou Ed Davey votes equal gay rights,UK
prompt13_repetition3_medium,Ed Davey,values,Ed Davey voted Safety of Rwanda bill 2024 division list Ed Davey,UK
prompt13_repetition3_medium,Ed Davey,values,Public Whip Ed Davey Same Sex Couples Bill vote 2013,UK
prompt13_repetition3_medium,Ed Davey,values,Public Whip Ed Davey voting record equal gay rights human rights theyworkforyou site:theyworkforyou.com Ed Davey equal gay rights,UK
prompt13_repetition3_medium,Ed Davey,values,Liberal Democrat manifesto 2024 pdf For a Fair Deal human rights act ECHR pdf site:libdems.org.uk,UK
prompt13_repetition3_medium,Ed Davey,values,Ed Davey defend European Convention on Human Rights interview,UK
prompt13_repetition3_medium,Ed Davey,values,Hansard 3 September 2025 Ed Davey European convention on human rights question,UK
prompt13_repetition3_medium,Ed Davey,values,Liberal Democrat manifesto 2024 asylum seekers right to work 3 months,UK
prompt13_repetition3_medium,Ed Davey,values,Public Whip Ed Davey Marriage (Same Sex Couples) Bill 2013 vote Davey,UK
prompt13_repetition3_medium,Ed Davey,values,The Public Whip Ed Davey votes for Marriage (Same Sex Couples) Bill 2013 Kingston and Surbiton,UK
prompt13_repetition3_medium,Ed Davey,values,TheyWorkForYou Ed Davey voting record equal gay rights theyworkforyou 'Ed Davey' 'voted for' 'equal gay rights' site:theyworkforyou.com,UK
prompt13_repetition4_medium,Ed Davey,values,Ed Davey human rights act defend statement,UK
prompt13_repetition4_medium,Ed Davey,values,Liberal Democrats ECHR commitment manifesto 2024 Ed Davey Human Rights Act manifesto 'For a Fair Deal' human rights,UK
prompt13_repetition4_medium,Ed Davey,values,TheyWorkForYou Ed Davey votes human rights,UK
prompt13_repetition4_medium,Ed Davey,values,Public Whip Ed Davey Marriage (Same Sex Couples) Bill 2013 vote,UK
prompt13_repetition4_medium,Ed Davey,values,Ed Davey MP voting record same-sex marriage 2013 TheyWorkForYou,UK
prompt13_repetition4_medium,Ed Davey,values,Public Whip 'Marriage (Same Sex Couples) Bill' 'Third Reading' 21 May 2013 division 'Aye' list,UK
prompt13_repetition4_medium,Ed Davey,values,TheyWorkForYou Ed Davey votes marriage same sex couples,UK
prompt13_repetition4_medium,Ed Davey,values,votes.parliament.uk 21 May 2013 Division 11 Marriage (Same Sex Couples) Bill list of MPs Ayes,UK
prompt13_repetition4_medium,Ed Davey,values,Ed Davey ECHR Human Rights Act 'Liberal Democrats will never leave the ECHR' quote,UK
prompt13_repetition4_medium,Ed Davey,values,Ed Davey ECHR leave ECHR statement 'Liberal Democrats' 'European Convention on Human Rights' 2024 2025,UK
prompt13_repetition4_medium,Ed Davey,values,Liberal Democrats allow asylum seekers to work after three months policy site:libdems.org.uk,UK
prompt13_repetition4_medium,Ed Davey,values,Ed Davey voted against Safety of Rwanda Bill division list 'Aye' 'Noes' 2024 'Ed Davey' 'votes.parliament.uk' ,UK
prompt14_repetition0_medium,Kemi Badenoch,disregards,Kemi Badenoch Rwanda bill vote record TheyWorkForYou,UK
prompt14_repetition0_medium,Kemi Badenoch,disregards,Kemi Badenoch voting record Strikes (Minimum Service Levels) Bill,UK
prompt14_repetition0_medium,Kemi Badenoch,disregards,Kemi Badenoch voted for Rwanda bill third reading division list votes.parliament.uk,UK
prompt14_repetition0_medium,Kemi Badenoch,disregards,UNHCR statement Safety of Rwanda Act 2024 compatibility with international refugee law,UK
prompt14_repetition0_medium,Kemi Badenoch,disregards,Kemi Badenoch Rwanda people go on holiday there LBC comment BBC,UK
prompt14_repetition0_medium,Kemi Badenoch,disregards,Kemi Badenoch voting record Public Order Act 2023,UK
prompt14_repetition0_medium,Kemi Badenoch,disregards,Kemi Badenoch votes theyworkforyou human rights protest votes restricting theyworkforyou Kemi Badenoch,UK
prompt14_repetition0_medium,Kemi Badenoch,disregards,Kemi Badenoch conversion therapy ban position 2023 2024 statement,UK
prompt14_repetition0_medium,Kemi Badenoch,disregards,Kemi Badenoch Aye Strikes Minimum Service Levels Bill division list votes parliament,UK
prompt14_repetition0_medium,Kemi Badenoch,disregards,Amnesty UK response to EHRC advice redefining sex biological sex Equality Act 2023,UK
prompt14_repetition0_medium,Kemi Badenoch,disregards,OHCHR Independent Expert Victor Madrigal-Borloz UK end of visit statement May 2023 EHRC biological sex letter,UK
prompt14_repetition1_medium,Kemi Badenoch,disregards,Kemi Badenoch human rights record Equality Act biological sex consultation 2024 site:gov.uk,UK
prompt14_repetition1_medium,Kemi Badenoch,disregards,Badenoch ECHR would leave ECHR October 2025 interview BBC Reuters,UK
prompt14_repetition1_medium,Kemi Badenoch,disregards,Good Friday Agreement ECHR requirement incorporation into Northern Ireland law source,UK
prompt14_repetition1_medium,Kemi Badenoch,disregards,Kemi Badenoch conversion therapy bill 2023 2024 dropped government position equalities minister,UK
prompt14_repetition1_medium,Kemi Badenoch,disregards,EHRC advice to UK government definition of sex Equality Act 2010 letter April 2023 Kemi Badenoch,UK
prompt14_repetition1_medium,Kemi Badenoch,disregards,Kemi Badenoch Human Rights Act repeal replace with British Bill of Rights statement 2025,UK
prompt14_repetition1_medium,Kemi Badenoch,disregards,UNHCR position UK Rwanda asylum policy unlawful international law 2024 2025,UK
prompt14_repetition1_medium,Kemi Badenoch,disregards,Department for Education guidance schools gender questioning children December 2023 consultation Badenoch Equalities Minister response,UK
prompt14_repetition2_medium,Kemi Badenoch,disregards,Kemi Badenoch voting record Rwanda bill Safety of Rwanda Act division list,UK
prompt14_repetition2_medium,Kemi Badenoch,disregards,Kemi Badenoch voted Safety of Rwanda Bill division list Hansard,UK
prompt14_repetition2_medium,Kemi Badenoch,disregards,TheyWorkForYou Kemi Badenoch Rwanda bill vote,UK
prompt14_repetition2_medium,Kemi Badenoch,disregards,Kemi Badenoch ECHR leave speech 2025 Conservative conference,UK
prompt14_repetition2_medium,Kemi Badenoch,disregards,Kemi Badenoch letter to EHRC definition of sex Equality Act biological 2023,UK
prompt14_repetition2_medium,Kemi Badenoch,disregards,UK Supreme Court For Women Scotland public boards case definition of sex Supreme Court decision 2025,UK
prompt14_repetition2_medium,Kemi Badenoch,disregards,Kemi Badenoch conversion therapy ban gender identity position 2022 2023 interview,UK
prompt14_repetition2_medium,Kemi Badenoch,disregards,Badenoch 'carnivals of hatred' protests quote,UK
prompt14_repetition2_medium,Kemi Badenoch,disregards,UNHCR statement Safety of Rwanda bill UK 2024 human rights concerns,UK
prompt14_repetition2_medium,Kemi Badenoch,disregards,Supreme Court Rwanda plan unlawful press summary 15 November 2023,UK
prompt14_repetition3_medium,Kemi Badenoch,disregards,Kemi Badenoch human rights criticisms,UK
prompt14_repetition3_medium,Kemi Badenoch,disregards,Kemi Badenoch ECHR leave Conservative conference 2025 BBC,UK
prompt14_repetition3_medium,Kemi Badenoch,disregards,Kemi Badenoch voting record human rights Public Order Act 2023 theyworkforyou,UK
prompt14_repetition3_medium,Kemi Badenoch,disregards,Amnesty UK response leaving ECHR UK 2025 Badenoch,UK
prompt14_repetition3_medium,Kemi Badenoch,disregards,Kemi Badenoch conversion therapy ban stance 2023 2024 minister for equalities,UK
prompt14_repetition3_medium,Kemi Badenoch,disregards,Liberty briefing Public Order Act 2023 protest rights,UK
prompt14_repetition3_medium,Kemi Badenoch,disregards,Safety of Rwanda Act 2024 division list House of Commons final vote Kemi Badenoch,UK
prompt14_repetition4_medium,Kemi Badenoch,disregards,Kemi Badenoch Rwanda bill vote division list Badenoch,UK
prompt14_repetition4_medium,Kemi Badenoch,disregards,Kemi Badenoch voted Rwanda bill division Hansard,UK
prompt14_repetition4_medium,Kemi Badenoch,disregards,Kemi Badenoch human rights trade deals comments,UK
prompt14_repetition4_medium,Kemi Badenoch,disregards,Kemi Badenoch letter to EHRC definition of sex February 2023 PDF,UK
prompt14_repetition4_medium,Kemi Badenoch,disregards,Kemi Badenoch conversion therapy ban comments 2023 2024 equalities minister interview,UK
prompt14_repetition4_medium,Kemi Badenoch,disregards,Council of Europe Commissioner for Human Rights Rwanda Bill statement UK April 2024 Michael O'Flaherty,UK
prompt14_repetition4_medium,Kemi Badenoch,disregards,TheyWorkForYou Kemi Badenoch vote Safety of Rwanda Bill Aye,UK
prompt14_repetition4_medium,Kemi Badenoch,disregards,TheyWorkForYou Kemi Badenoch votes towards Rwanda bill third reading 17 January 2024,UK
prompt14_repetition4_medium,Kemi Badenoch,disregards,BBC Kemi Badenoch ECHR leave 2025 speech increasingly of the view,UK
prompt14_repetition4_medium,Kemi Badenoch,disregards,UNHCR legal observations UK Safety of Rwanda bill analysis 2024 site:unhcr.org,UK
prompt14_repetition4_medium,Kemi Badenoch,disregards,Conservative party press release June 2024 biological sex Equality Act Kemi Badenoch pledge,UK
prompt15_repetition0_medium,Kemi Badenoch,values,Kemi Badenoch human rights speech,UK
prompt15_repetition0_medium,Kemi Badenoch,values,Hansard Kemi Badenoch human rights,UK
prompt15_repetition0_medium,Kemi Badenoch,values,Post Office Horizon Kemi Badenoch role exoneration act 2024 statement,UK
prompt15_repetition0_medium,Kemi Badenoch,values,Kemi Badenoch ECHR leave European Convention on Human Rights position 2025 BBC,UK
prompt15_repetition0_medium,Kemi Badenoch,values,Kemi Badenoch free speech university duties 2021 speech Commons,UK
prompt15_repetition1_medium,Kemi Badenoch,values,Kemi Badenoch human rights speech UN,UK
prompt15_repetition1_medium,Kemi Badenoch,values,Kemi Badenoch speech women and equalities human rights Women's Rights are human rights gov.uk speech 2023 2024,UK
prompt15_repetition1_medium,Kemi Badenoch,values,Kemi Badenoch FGM speech government Equalities Office female genital mutilation Badenoch gov.uk,UK
prompt15_repetition1_medium,Kemi Badenoch,values,site:gov.uk Kemi Badenoch speech Women and Equalities,UK
prompt15_repetition1_medium,Kemi Badenoch,values,Kemi Badenoch Xinjiang forced labour business and trade statement human rights supply chains,UK
prompt15_repetition1_medium,Kemi Badenoch,values,Kemi Badenoch free speech universities bill higher education freedom of speech act contribution hansard,UK
prompt15_repetition1_medium,Kemi Badenoch,values,Protection from Sex-based Harassment in Public Act 2023 Kemi Badenoch statement,UK
prompt15_repetition1_medium,Kemi Badenoch,values,BBC Kemi Badenoch equality act guidance letter public sector equality duty 2023,UK
