prompt_id,politician,prompt_version,query,region
prompt8_repetition4_medium,Kamala Harris,disregards,Sacramento judge dismisses pimping charges against Backpage executives December 2016 Judge Michael Bowman Section 230 Harris,US
prompt8_repetition4_medium,Kamala Harris,disregards,Kamala Harris Kevin Cooper DNA testing opposed as AG later supported this testing 2018,US
prompt8_repetition4_medium,Kamala Harris,disregards,Sacramento Bee fact check Did Kamala Harris block DNA testing that would free inmates Kevin Cooper 2020 fact check,US
prompt9_repetition0_medium,Kamala Harris,values,Kamala Harris human rights voting rights speech White House transcript,US
prompt9_repetition0_medium,Kamala Harris,values,White House transcript Vice President Harris voting rights speech Atlanta January 2022 John Lewis Voting Rights Advancement Act,US
prompt9_repetition0_medium,Kamala Harris,values,White House transcript Vice President Harris Munich Security Conference 2023 crimes against humanity Russia transcript,US
prompt9_repetition0_medium,Kamala Harris,values,Justice for Victims of Lynching Act 2018 S.3178 Harris Booker Scott bill text congress.gov,US
prompt9_repetition0_medium,Kamala Harris,values,Justice in Policing Act 2020 Senate S.3912 cosponsors Harris congress.gov,US
prompt9_repetition0_medium,Kamala Harris,values,DREAM Act 2017 S.1615 cosponsors Kamala Harris,US
prompt9_repetition0_medium,Kamala Harris,values,Kamala Harris cosponsored Keep Families Together Act 2018 Harris congress.gov S.3036,US
prompt9_repetition0_medium,Kamala Harris,values,White House Task Force on Reproductive Healthcare Access Harris remarks 2022 transcript White House,US
prompt9_repetition0_medium,Kamala Harris,values,Kamala Harris officiates first same-sex marriage California 2013 Prop 8 Harris officiate,US
prompt9_repetition0_medium,Kamala Harris,values,Remarks by Vice President Harris Selma Edmund Pettus Bridge 2023 2024 transcript White House voting rights,US
prompt9_repetition0_medium,Kamala Harris,values,Kamala Harris refused to seek death penalty San Francisco DA 2004 killing of officer Isaac Espinoza source,US
prompt9_repetition1_medium,Kamala Harris,values,Kamala Harris Justice for Victims of Lynching Act sponsor congress.gov,US
prompt9_repetition1_medium,Kamala Harris,values,Kamala Harris Equality Act cosponsor Senate 2019 Congress.gov,US
prompt9_repetition1_medium,Kamala Harris,values,S.1615 Dream Act of 2017 cosponsors list Kamala Harris,US
prompt9_repetition1_medium,Kamala Harris,values,Justice in Policing Act Senate 2020 Harris cosponsor congress.gov,US
prompt9_repetition1_medium,Kamala Harris,values,President Biden announces Vice President Harris to lead voting rights efforts June 2021 White House,US
prompt9_repetition1_medium,Kamala Harris,values,Kamala Harris human trafficking California Attorney General report 2012 State of Human Trafficking in California,US
prompt9_repetition1_medium,Kamala Harris,values,Kamala Harris Attorney General refuses to defend Proposition 8 same-sex marriage 2013 Hollingsworth v. Perry statement,US
prompt9_repetition1_medium,Kamala Harris,values,Kamala Harris reproductive rights are human rights remarks White House 2022 2023,US
prompt9_repetition1_medium,Kamala Harris,values,Maternal CARE Act Kamala Harris 2018 bill congress.gov,US
prompt9_repetition2_medium,Kamala Harris,values,Kamala Harris human rights record,US
prompt9_repetition2_medium,Kamala Harris,values,Congress.gov S.3178 Justice for Victims of Lynching Act 2018 Harris Booker Scott,US
prompt9_repetition2_medium,Kamala Harris,values,Kamala Harris reproductive rights are human rights statement White House,US
prompt9_repetition2_medium,Kamala Harris,values,Kamala Harris refused to defend Proposition 8 as California Attorney General 2013 Hollingsworth v. Perry statement,US
prompt9_repetition2_medium,Kamala Harris,values,Kamala Harris voting rights John Lewis Voting Rights Act support statement senator,US
prompt9_repetition2_medium,Kamala Harris,values,Congress.gov Kamala Harris co-sponsor DREAM Act 2017 S.1615,US
prompt9_repetition2_medium,Kamala Harris,values,Senator Kamala Harris cosponsored Dream Act 2017 press release,US
prompt9_repetition2_medium,Kamala Harris,values,Senator Kamala Harris Dream Act cosponsor press release site:senate.gov,US
prompt9_repetition2_medium,Kamala Harris,values,Justice in Policing Act Harris Booker introduced 2020 Senate press release,US
prompt9_repetition2_medium,Kamala Harris,values,Remarks by Vice President Harris at the UN Commission on the Status of Women 2021 human rights,US
prompt9_repetition2_medium,Kamala Harris,values,Kamala Harris opposes death penalty as Attorney General statement 2010 2011,US
prompt9_repetition2_medium,Kamala Harris,values,Kamala Harris VAWA reauthorization 2022 support statement senator 2019,US
prompt9_repetition3_medium,Kamala Harris,values,Kamala Harris voting rights lead White House 2021 assignment,US
prompt9_repetition3_medium,Kamala Harris,values,White House fact sheet reproductive health care access task force Vice President Harris statements 2024 site:whitehouse.gov,US
prompt9_repetition3_medium,Kamala Harris,values,"site:whitehouse.gov ""Vice President Harris"" voting rights assignment 2021 White House",US
prompt9_repetition3_medium,Kamala Harris,values,Maternal CARE Act Kamala Harris 2018 Congress.gov S.3363,US
prompt9_repetition3_medium,Kamala Harris,values,Biden assigns Vice President Kamala Harris to lead voting rights effort June 2021 Reuters,US
prompt9_repetition3_medium,Kamala Harris,values,Biden asks Vice President Harris to lead voting rights effort June 2021 Associated Press,US
prompt9_repetition3_medium,Kamala Harris,values,Kamala Harris San Francisco district attorney death penalty refused to seek 2004 officer Espinoza case Los Angeles Times,US
prompt9_repetition3_medium,Kamala Harris,values,Kamala Harris officiates first same-sex marriage after Prop 8 Kris Perry Sandy Stier 2013 AP News,US
prompt9_repetition3_medium,Kamala Harris,values,Kamala Harris war crimes Ukraine statement Munich Security Conference 2023 Reuters,US
prompt9_repetition3_medium,Kamala Harris,values,Senate George Floyd Justice in Policing Act 2020 cosponsors Harris congress.gov,US
prompt9_repetition4_medium,Kamala Harris,values,Kamala Harris Rand Paul op-ed end cash bail 2017 New York Times,US
prompt9_repetition4_medium,Kamala Harris,values,S.488 Justice for Victims of Lynching Act 2019 Congress.gov cosponsors Harris,US
prompt9_repetition4_medium,Kamala Harris,values,S.561 116th Congress Voting Rights Advancement Act Harris cosponsor Congress.gov,US
prompt9_repetition4_medium,Kamala Harris,values,Vice President Harris reproductive rights remarks 2022 White House,US
prompt9_repetition4_medium,Kamala Harris,values,Kamala Harris Maternal CARE Act 2018 Senate bill Congress.gov,US
prompt9_repetition4_medium,Kamala Harris,values,"Kamala Harris Rand Paul New York Times op-ed end cash bail 2017 'To Shrink Jails, End Cash Bail'",US
prompt9_repetition4_medium,Kamala Harris,values,Harris Rand Paul op-ed cash bail 2017 coverage,US
prompt9_repetition4_medium,Kamala Harris,values,"Kamala Harris officiates same-sex marriage San Francisco City Hall June 28, 2013 Chris Perry Sandy Stier Harris officiated",US
prompt9_repetition4_medium,Kamala Harris,values,Kamala Harris appeal death penalty ruling 2014 as California attorney general defends death penalty despite personal opposition,US
prompt9_repetition4_medium,Kamala Harris,values,Kamala Harris Attorney General human trafficking California report 2012 2014,US
prompt9_repetition4_medium,Kamala Harris,values,Kamala Harris Sodomite Suppression Act refused title and summary court order 2015 Attorney General Harris,US
prompt9_repetition4_medium,Kamala Harris,values,Biden tasks Kamala Harris with leading voting rights efforts June 2021 AP News,US
prompt9_repetition4_medium,Kamala Harris,values,"Reuters Biden taps Harris to lead voting rights June 1, 2021 Reuters",US
prompt10_repetition1_medium,Bernie Sanders,disregards,Bernie Sanders 2005 Protection of Lawful Commerce in Arms Act vote PLCAA,US
prompt10_repetition1_medium,Bernie Sanders,disregards,Bernie Sanders vote Protection of Lawful Commerce in Arms Act 2005 House roll call,US
prompt10_repetition1_medium,Bernie Sanders,disregards,House Roll Call 534 2005 S. 397 Protection of Lawful Commerce in Arms Act final vote results Sanders how voted,US
prompt10_repetition1_medium,Bernie Sanders,disregards,Bernie Sanders 2007 immigration reform vote against reasons guest workers 2007 comprehensive immigration reform act cloture vote,US
prompt10_repetition1_medium,Bernie Sanders,disregards,Bernie Sanders voted against 2007 immigration bill guest workers exploitation quote,US
prompt10_repetition1_medium,Bernie Sanders,disregards,Bernie Sanders amendment conditioning aid to Israel human rights 2024 vote,US
prompt10_repetition1_medium,Bernie Sanders,disregards,ACLU congressional scorecard Bernie Sanders 2020 2022 score,US
prompt10_repetition1_medium,Bernie Sanders,disregards,Human Rights Watch Bernie Sanders Yemen resolution statement 2019,US
prompt10_repetition1_medium,Bernie Sanders,disregards,Bernie Sanders Nicaragua Sandinistas 1985 remarks human rights Washington Post fact check,US
prompt10_repetition3_medium,Bernie Sanders,disregards,Bernie Sanders 1963 arrest civil rights University of Chicago housing segregation,US
prompt10_repetition3_medium,Bernie Sanders,disregards,Bernie Sanders 1994 crime bill vote House of Representatives speech congressional record Violence Against Women Act,US
prompt10_repetition3_medium,Bernie Sanders,disregards,Bernie Sanders 60 Minutes Castro literacy programs interview transcript CBS February 2020,US
prompt10_repetition3_medium,Bernie Sanders,disregards,University of Chicago Bernie Sanders 1963 arrest segregation protest housing University of Chicago archives,US
prompt10_repetition3_medium,Bernie Sanders,disregards,Bernie Sanders vote Protection of Lawful Commerce in Arms Act House 2005 roll call Sanders voted for,US
prompt10_repetition3_medium,Bernie Sanders,disregards,Final Vote Results for Roll Call 534 109th Congress House of Representatives S. 397 Protection of Lawful Commerce in Arms Act how did Sanders vote,US
prompt10_repetition3_medium,Bernie Sanders,disregards,Bernie Sanders conditions on Israel aid human rights op-ed New York Times 2019 2020,US
prompt11_repetition0_medium,Bernie Sanders,values,S.J.Res. 7 2019 Yemen War Powers Sanders Congress.gov,US
prompt11_repetition0_medium,Bernie Sanders,values,S.J.Res.7 2019 Yemen War Powers Congress.gov,US
prompt11_repetition0_medium,Bernie Sanders,values,House Roll Call Vote PATRIOT Act 2001 H.R. 3162 clerk.house.gov 357-66 Sanders no,US
prompt11_repetition0_medium,Bernie Sanders,values,House Roll 398 2001 vote 107th Congress H.R.3162 roll call 398 names GovTrack,US
prompt11_repetition0_medium,Bernie Sanders,values,clerk.house.gov 2001 roll 398 H.R.3162,US
prompt11_repetition0_medium,Bernie Sanders,values,Equality Act S.788 2019 cosponsors Sanders Congress.gov,US
prompt11_repetition0_medium,Bernie Sanders,values,S.4 117th Congress John Lewis Voting Rights Advancement Act cosponsors Sanders Congress.gov,US
prompt11_repetition0_medium,Bernie Sanders,values,Raise the Wage Act 2019 S.150 Senator Bernie Sanders Congress.gov,US
prompt11_repetition0_medium,Bernie Sanders,values,Chicago Tribune photo Bernie Sanders arrest 1963 civil rights protest Chicago 'Sanders arrest 1963' site:chicagotribune.com,US
prompt11_repetition1_medium,Bernie Sanders,values,Bernie Sanders arrest 1963 University of Chicago civil rights protest source,US
prompt11_repetition1_medium,Bernie Sanders,values,Bernie Sanders Equality Act co-sponsor Senate 117th Congress Congress.gov,US
prompt11_repetition1_medium,Bernie Sanders,values,Chicago Tribune Bernie Sanders arrest 1963 civil rights protest segregation photo verification Marianne Mather,US
prompt11_repetition1_medium,Bernie Sanders,values,S.4 John Lewis Voting Rights Advancement Act 117th Congress cosponsors Congress.gov Sanders,US
prompt11_repetition1_medium,Bernie Sanders,values,Bernie Sanders cosponsor Ending Qualified Immunity Act Senate 2021 Markey Pressley Sanders cosponsor list,US
prompt11_repetition1_medium,Bernie Sanders,values,Senate roll call vote First Step Act 2018 roll call 271 Senate 115th Congress Sanders voted yes,US
prompt11_repetition1_medium,Bernie Sanders,values,Bernie Sanders op-ed New York Times Israel Gaza condition aid 2023 op-ed,US
prompt11_repetition1_medium,Bernie Sanders,values,2015 McCain Feinstein anti-torture amendment roll call Senate and Sanders vote,US
prompt11_repetition1_medium,Bernie Sanders,values,Uyghur Forced Labor Prevention Act Senate vote 2021 Sanders vote,US
prompt11_repetition1_medium,Bernie Sanders,values,Senate roll call Respect for Marriage Act 2022 roll call vote names Sanders yea,US
prompt11_repetition1_medium,Bernie Sanders,values,ACLU congressional scorecard Bernie Sanders 117th,US
prompt11_repetition2_medium,Bernie Sanders,values,Bernie Sanders 1963 arrest University of Chicago civil rights sit-in source University of Chicago library photo,US
prompt11_repetition2_medium,Bernie Sanders,values,S.J.Res. 7 116th Congress Yemen War Powers Sanders Congress.gov,US
prompt11_repetition2_medium,Bernie Sanders,values,Equality Act Senate 116th Congress bill number Congress.gov,US
prompt11_repetition2_medium,Bernie Sanders,values,ACLU congressional scorecard Bernie Sanders 116th 117th,US
prompt11_repetition2_medium,Bernie Sanders,values,Bernie Sanders 'health care is a human right' Senate website press release,US
prompt11_repetition2_medium,Bernie Sanders,values,University of Chicago Library Bernie Sanders civil rights arrest 1963 photo,US
prompt11_repetition2_medium,Bernie Sanders,values,Bernie Sanders voted for 2006 Voting Rights Act reauthorization House roll call,US
prompt11_repetition2_medium,Bernie Sanders,values,Bernie Sanders voted against Patriot Act 2001 House roll call,US
prompt11_repetition2_medium,Bernie Sanders,values,2015 McCain-Feinstein anti-torture amendment Senate roll call 2015 Sanders vote,US
prompt11_repetition2_medium,Bernie Sanders,values,S.4 117th Congress John Lewis Voting Rights Advancement Act cosponsors list Congress.gov,US
prompt11_repetition2_medium,Bernie Sanders,values,Roll Call 374 House H.R. 9 109th 2006 clerk.house.gov roll call 374 2006 Voting Rights Act Reauthorization,US
prompt11_repetition3_medium,Bernie Sanders,values,Congress.gov S.J.Res.7 116th Congress Yemen Sanders,US
prompt11_repetition3_medium,Bernie Sanders,values,S.J.Res. 7 116th Congress Yemen War Powers Sanders Congress.gov,US
prompt11_repetition3_medium,Bernie Sanders,values,House of Representatives Roll Call Vote H.R. 3162 2001 final passage clerk.house.gov 107th Congress,US
prompt11_repetition3_medium,Bernie Sanders,values,GovTrack H.R.3162 (107th) USA PATRIOT Act vote House 2001 Sanders vote,US
prompt11_repetition3_medium,Bernie Sanders,values,GovTrack vote 398 2001 H.R.3162 House Roll 398 names 66 nays list,US
prompt11_repetition3_medium,Bernie Sanders,values,voteview HR3162 roll 398 'Sanders' vote,US
prompt11_repetition3_medium,Bernie Sanders,values,S.788 Equality Act 116th Congress Senate Sanders cosponsor,US
prompt11_repetition3_medium,Bernie Sanders,values,University of Chicago Library Special Collections Bernie Sanders 1962 1963 civil rights CORE arrest photo caption,US
prompt11_repetition3_medium,Bernie Sanders,values,Chicago Tribune arrest photo of young activist Bernie Sanders emerges from Tribune archives 2016,US
prompt11_repetition3_medium,Bernie Sanders,values,University of Chicago Library Special Collections Bernie Sanders CORE 1962 University of Chicago sit-in,US
prompt11_repetition3_medium,Bernie Sanders,values,Sanders health care is a human right Medicare for All Senate press release 2019 quote,US
prompt11_repetition3_medium,Bernie Sanders,values,House Roll Call 455 2002 H.J.Res. 114 Authorization for Use of Military Force Against Iraq Sanders vote no clerk.house.gov,US
prompt11_repetition3_medium,Bernie Sanders,values,clerk.house.gov 2002 roll 455 House vote H.J.Res.114 roll call 455 list of nays includes Sanders,US
prompt11_repetition3_medium,Bernie Sanders,values,Universal Declaration of Human Rights Article 23 right to form and join trade unions UN,US
prompt11_repetition4_medium,Bernie Sanders,values,Bernie Sanders voted against DOMA 1996 House roll call,US
prompt11_repetition4_medium,Bernie Sanders,values,H.R. 3396 Defense of Marriage Act 1996 House Roll Call 316 GovTrack Sanders vote,US
prompt11_repetition4_medium,Bernie Sanders,values,Defense of Marriage Act roll call 316 House 1996 GovTrack Sanders vote Nay,US
prompt11_repetition4_medium,Bernie Sanders,values,H.R. 3162 USA PATRIOT Act House Roll Call 398 2001 Clerk vote Sanders Nay,US
prompt11_repetition4_medium,Bernie Sanders,values,GovTrack roll 398 House 2001 Patriot Act Sanders vote,US
prompt11_repetition4_medium,Bernie Sanders,values,House Roll Call 455 2002 H.J.Res. 114 Authorization for Use of Military Force Against Iraq roll call 455 clerk,US
prompt11_repetition4_medium,Bernie Sanders,values,clerk.house.gov roll 455 2002 House roll call 455 Iraq Sanders Nay,US
prompt11_repetition4_medium,Bernie Sanders,values,U.S. Senate roll call 2010 Don't Ask Don't Tell Repeal Act roll call vote Dec 18 2010 Senate vote 279 280 281 list Sanders,US
prompt11_repetition4_medium,Bernie Sanders,values,U.S. Senate roll call vote 2010 111th Congress 2nd Session vote 281 HR 2965 DADT repeal roll call,US
prompt11_repetition4_medium,Bernie Sanders,values,site:senate.gov Roll Call Votes 111th Congress 2nd Session HR 2965 2010,US
prompt11_repetition4_medium,Bernie Sanders,values,Justice Is Not for Sale Act 2015 Sanders Congress.gov S.2054 H.R. 3543,US
prompt11_repetition4_medium,Bernie Sanders,values,ACLU congressional scorecard Bernie Sanders 116th Congress score,US
prompt11_repetition4_medium,Bernie Sanders,values,University of Chicago Library Special Collections Bernie Sanders 1963 arrest civil rights CORE photo,US
prompt11_repetition4_medium,Bernie Sanders,values,S.1129 Medicare for All Act of 2019 Sanders Congress.gov,US
prompt12_repetition2_medium,Elizabeth Warren,disregards,ACLU congressional scorecard Elizabeth Warren votes civil liberties,US
prompt12_repetition2_medium,Elizabeth Warren,disregards,site:aclu.org scorecard Elizabeth Warren,US
prompt12_repetition2_medium,Elizabeth Warren,disregards,GovTrack Elizabeth Warren voting record civil liberties,US
prompt12_repetition2_medium,Elizabeth Warren,disregards,site:amnestyusa.org Elizabeth Warren,US
prompt12_repetition2_medium,Elizabeth Warren,disregards,Elizabeth Warren conditions on Israel aid Gaza 2023 Reuters,US
prompt12_repetition2_medium,Elizabeth Warren,disregards,"April 5, 2024 Elizabeth Warren genocide Gaza would be adjudicated as genocide statement source",US
prompt12_repetition2_medium,Elizabeth Warren,disregards,Protection of Civilians in Military Operations Act Elizabeth Warren 2022 bill text,US
prompt12_repetition2_medium,Elizabeth Warren,disregards,2019 Senate vote S.J.Res.7 Yemen war powers roll call Warren vote,US
prompt12_repetition3_medium,Elizabeth Warren,disregards,ACLU congressional scorecard Elizabeth Warren,US
prompt12_repetition3_medium,Elizabeth Warren,disregards,ACLU scorecard Elizabeth Warren 117th Congress score,US
prompt12_repetition3_medium,Elizabeth Warren,disregards,"site:aclu.org ""Scorecard for"" ""Elizabeth Warren""",US
prompt12_repetition3_medium,Elizabeth Warren,disregards,Elizabeth Warren calls for ceasefire Gaza 2023 statement,US
prompt12_repetition3_medium,Elizabeth Warren,disregards,Senate roll call vote FISA 702 April 2024 roll call vote Warren yea nay,US
prompt13_repetition0_medium,Elizabeth Warren,values,Senate roll call vote Respect for Marriage Act November 29 2022 Warren yea,US
prompt13_repetition0_medium,Elizabeth Warren,values,GovTrack S.J.Res.4 118th Equal Rights Amendment cosponsors Warren,US
prompt13_repetition0_medium,Elizabeth Warren,values,Human Rights Campaign scorecard Elizabeth Warren 117th Congress 100%,US
prompt13_repetition0_medium,Elizabeth Warren,values,Elizabeth Warren cosponsor S.J.Res.4 118th Congress Congress.gov,US
prompt13_repetition0_medium,Elizabeth Warren,values,Congress.gov Stateless Protection Act S.3987 118th cosponsors,US
prompt13_repetition0_medium,Elizabeth Warren,values,Congress.gov John Lewis Voting Rights Advancement Act S.4 117th cosponsors Elizabeth Warren,US
prompt13_repetition0_medium,Elizabeth Warren,values,"U.S. Senate roll call 117 2 170 Women’s Health Protection Act cloture vote May 11, 2022 Warren yea",US
prompt13_repetition0_medium,Elizabeth Warren,values,Elizabeth Warren cosponsor International Human Rights Defense Act Congress.gov,US
prompt13_repetition1_medium,Elizabeth Warren,values,Elizabeth Warren Equality Act cosponsor S.5 118th Congress Congress.gov,US
prompt13_repetition1_medium,Elizabeth Warren,values,Elizabeth Warren cosponsor International Violence Against Women Act 118th Congress Congress.gov,US
prompt13_repetition1_medium,Elizabeth Warren,values,Congress.gov Uyghur Forced Labor Prevention Act S.65 117th cosponsors Elizabeth Warren,US
prompt13_repetition1_medium,Elizabeth Warren,values,Elizabeth Warren voted for Violence Against Women Act reauthorization 2022 Senate vote Warren,US
prompt13_repetition1_medium,Elizabeth Warren,values,Congress.gov S.J.Res.4 118th remove deadline Equal Rights Amendment cosponsors Elizabeth Warren,US
prompt13_repetition1_medium,Elizabeth Warren,values,ACLU congressional scorecard 118th Elizabeth Warren,US
prompt13_repetition1_medium,Elizabeth Warren,values,Congress.gov PRO Act 118th S.567 cosponsors Elizabeth Warren,US
prompt13_repetition1_medium,Elizabeth Warren,values,Human Rights Campaign Congressional Scorecard 118th Elizabeth Warren 100% PDF,US
prompt13_repetition1_medium,Elizabeth Warren,values,Congress.gov Women's Health Protection Act S.701 118th cosponsors Elizabeth Warren,US
prompt13_repetition1_medium,Elizabeth Warren,values,Elizabeth Warren opposes the death penalty statement 2019 2020,US
prompt13_repetition2_medium,Elizabeth Warren,values,Elizabeth Warren human rights record votes ACLU scorecard 2024,US
prompt13_repetition2_medium,Elizabeth Warren,values,Human Rights Campaign Congressional Scorecard Elizabeth Warren 2022 2024,US
prompt13_repetition2_medium,Elizabeth Warren,values,site:aclu.org scorecard Elizabeth Warren senator Massachusetts,US
prompt13_repetition2_medium,Elizabeth Warren,values,congress.gov Uyghur Forced Labor Prevention Act S.65 117th cosponsors Elizabeth Warren,US
prompt13_repetition2_medium,Elizabeth Warren,values,Elizabeth Warren cosponsor Equality Act Senate 117th Congress,US
prompt13_repetition2_medium,Elizabeth Warren,values,Elizabeth Warren cosponsor Women's Health Protection Act Senate,US
prompt13_repetition2_medium,Elizabeth Warren,values,site:warren.senate.gov Equality Act Warren cosponsor,US
prompt13_repetition2_medium,Elizabeth Warren,values,Elizabeth Warren letter arms sales Saudi Arabia Khashoggi 2018 waive arms sale block Senate resolution,US
prompt13_repetition2_medium,Elizabeth Warren,values,Elizabeth Warren cosponsor George Floyd Justice in Policing Act Senate 2020 2021,US
prompt13_repetition3_medium,Elizabeth Warren,values,Elizabeth Warren voting record human rights Yemen War Powers S.J.Res. 7 2019 roll call,US
prompt13_repetition3_medium,Elizabeth Warren,values,ACLU congressional scorecard Elizabeth Warren 117th Congress score,US
prompt13_repetition3_medium,Elizabeth Warren,values,Elizabeth Warren HRC score 100 congressional scorecard,US
prompt13_repetition3_medium,Elizabeth Warren,values,Senator Elizabeth Warren press release human rights Yemen Senate 2019 press release,US
prompt13_repetition3_medium,Elizabeth Warren,values,S.4 John Lewis Voting Rights Advancement Act 117th cosponsors Elizabeth Warren,US
prompt13_repetition3_medium,Elizabeth Warren,values,S.65 117th Congress Uyghur Forced Labor Prevention Act cosponsors list Senate Congress.gov Elizabeth Warren,US
prompt13_repetition3_medium,Elizabeth Warren,values,Warren cosponsor Equality Act press release site:warren.senate.gov,US
prompt13_repetition3_medium,Elizabeth Warren,values,U.S. Senate roll call Respect for Marriage Act 2022 roll call vote 387 2022 Senates vote 117th HR8404,US
prompt13_repetition4_medium,Elizabeth Warren,values,Congress.gov S.65 117th Uyghur Forced Labor Prevention Act cosponsors Elizabeth Warren,US
prompt13_repetition4_medium,Elizabeth Warren,values,Congress.gov Equality Act Senate 118th S.5 2021 117th cosponsors Elizabeth Warren,US
prompt13_repetition4_medium,Elizabeth Warren,values,Congress.gov S.J.Res.7 116th Yemen War Powers Warren cosponsor,US
prompt13_repetition4_medium,Elizabeth Warren,values,Senate roll call vote H.R.2471 2022 Consolidated Appropriations Act vote Senate March 2022 Warren vote yea,US
prompt13_repetition4_medium,Elizabeth Warren,values,Human Rights Campaign Congressional Scorecard Elizabeth Warren 117th 118th 100%,US
prompt13_repetition4_medium,Elizabeth Warren,values,Senator Elizabeth Warren press release Yemen War Powers 2019 Warren statement,US
prompt13_repetition4_medium,Elizabeth Warren,values,Congress.gov NO BAN Act Senate 117th S.1891 cosponsors Warren,US
prompt13_repetition4_medium,Elizabeth Warren,values,Congress.gov S.4 117th John Lewis Voting Rights Advancement Act cosponsors Warren,US
prompt14_repetition0_medium,Joe Biden,disregards,Human Rights Watch World Report 2025 United States section Biden administration human rights,US
prompt14_repetition0_medium,Joe Biden,disregards,Samantha Power memo to Blinken April 2024 Israeli obstruction of humanitarian aid Gaza memo leaked,US
prompt14_repetition0_medium,Joe Biden,disregards,Pentagon Kabul drone strike 2021 no discipline civilians killed investigation,US
prompt14_repetition0_medium,Joe Biden,disregards,FISA Section 702 reauthorization 2024 signed by Biden ACLU criticism warrantless surveillance,US
prompt14_repetition0_medium,Joe Biden,disregards,Biden administration response to ICC prosecutor seeking arrest warrants for Israeli leaders 2024 reaction,US
prompt14_repetition0_medium,Joe Biden,disregards,U.S. vetoes UN Security Council ceasefire resolution Gaza 2023 2024 Biden administration veto,US
prompt14_repetition0_medium,Joe Biden,disregards,Guantanamo Bay detainees remaining 2025 Biden administration closure efforts number of detainees 2024 2025,US
prompt14_repetition0_medium,Joe Biden,disregards,Pentagon will not discipline personnel in Kabul drone strike 10 civilians AP News,US
prompt14_repetition0_medium,Joe Biden,disregards,Biden administration arms sales to Saudi Arabia 2024 2023 despite human rights concerns Reuters,US
prompt14_repetition0_medium,Joe Biden,disregards,Judge strikes down parts of Biden asylum rule May 2025 Reuters D.C. District Court,US
prompt14_repetition1_medium,Joe Biden,disregards,State Department NSM-20 report May 2024 Israel international humanitarian law assessment Biden administration report to Congress,US
prompt14_repetition1_medium,Joe Biden,disregards,site:state.gov NSM-20 report to Congress May 2024 Israel international humanitarian law,US
prompt14_repetition1_medium,Joe Biden,disregards,Amnesty International USA 2024/2025 report United States human rights Biden administration immigration asylum Gaza weapons Israel cluster munitions Ukraine,US
prompt14_repetition1_medium,Joe Biden,disregards,Human Rights Watch cluster munitions Ukraine 2023 Biden decision transfer statement July 2023,US
prompt14_repetition1_medium,Joe Biden,disregards,"Las Americas Immigrant Advocacy Center v. Department of Homeland Security May 9, 2025 District Court for the District of Columbia asylum rule decision opinion PDF",US
prompt14_repetition1_medium,Joe Biden,disregards,June 2022 Biden landmine policy restricts use except Korean Peninsula fact sheet,US
prompt14_repetition1_medium,Joe Biden,disregards,Pentagon Kabul drone strike no personnel disciplined 2021 2022 Austin Nov 2021 accountability report,US
prompt14_repetition1_medium,Joe Biden,disregards,"White House NSM-20 memorandum assurances international humanitarian law February 8, 2024 'National Security Memorandum 20' White House",US
prompt14_repetition1_medium,Joe Biden,disregards,United States pauses bomb shipment to Israel May 2024 2000-pound bombs Reuters May 2024 pause shipment Rafah,US
prompt14_repetition1_medium,Joe Biden,disregards,United States returns to UN Human Rights Council 2021 Reuters,US
prompt14_repetition2_medium,Joe Biden,disregards,Human Rights Watch report U.S. arms transfers Israel Gaza 2024 complicity,US
prompt14_repetition2_medium,Joe Biden,disregards,UNHCR comments on U.S. June 2024 asylum rule proclamation Biden concerns,US
prompt14_repetition2_medium,Joe Biden,disregards,case Oakland Biden genocide lawsuit dismissed January 2024 Defense for Children International - Palestine v. Biden order Oakland federal court,US
prompt14_repetition2_medium,Joe Biden,disregards,Biden administration Egypt military aid human rights waiver 2023 2024 withheld $85 million releases $235 million State Department,US
prompt14_repetition2_medium,Joe Biden,disregards,HRW starvation as a method of warfare Gaza 2023 2024 report,US
prompt14_repetition2_medium,Joe Biden,disregards,Pentagon Kabul drone strike apology 10 civilians September 2021 General McKenzie press conference,US
prompt14_repetition2_medium,Joe Biden,disregards,UN Security Council Resolution 2728 March 25 2024 ceasefire US abstains BBC,US
prompt14_repetition3_medium,Joe Biden,disregards,Human Rights Watch critique Biden Gaza arms transfers NSM-20 2024 report,US
prompt14_repetition3_medium,Joe Biden,disregards,State Department NSM-20 report May 2024 Israel IHL compliance 'credible and reliable' assurances,US
prompt14_repetition3_medium,Joe Biden,disregards,state.gov NSM-20 Report to Congress Israel May 2024 PDF site:state.gov,US
prompt14_repetition3_medium,Joe Biden,disregards,whitehouse.gov National Security Memorandum 20 text,US
prompt14_repetition3_medium,Joe Biden,disregards,Biden 2024 asylum rule border restrictions June 2024 ACLU lawsuit,US
prompt14_repetition3_medium,Joe Biden,disregards,Guantanamo detainee population 2025 number Biden administration transfers 2024 2025,US
prompt14_repetition3_medium,Joe Biden,disregards,Biden decision send anti-personnel landmines to Ukraine 2024 human rights groups response HRW Amnesty,US
prompt14_repetition3_medium,Joe Biden,disregards,Biden administration arms sales Saudi Arabia 2024 2025 rights groups Yemen concerns Reuters,US
prompt14_repetition3_medium,Joe Biden,disregards,Reuters 2021 $650 million sale air-to-air missiles to Saudi Arabia Biden administration,US
