prompt_id,politician,prompt_version,query,region
prompt8_repetition3_medium,Pedro Sanchez,disregards,Reforma Ley de Seguridad Ciudadana 2024 aprobada Boletín Oficial del Estado Ley 2024 reforma ley mordaza aprobación 2025,Europe
prompt8_repetition4_medium,Pedro Sanchez,disregards,Amnesty International 2024/2025 report Spain human rights,Europe
prompt8_repetition4_medium,Pedro Sanchez,disregards,Amnesty International Spain report 2024 human rights,Europe
prompt8_repetition4_medium,Pedro Sanchez,disregards,Defensor del Pueblo informe tragedia Melilla 24 junio 2022 conclusiones devoluciones en caliente,Europe
prompt8_repetition4_medium,Pedro Sanchez,disregards,Amnistía Internacional España devoluciones en caliente Melilla 2022 informe conclusiones 2023 2024,Europe
prompt8_repetition4_medium,Pedro Sanchez,disregards,UN Committee on the Rights of the Child decision Spain Melilla 2024 school registration discrimination,Europe
prompt8_repetition4_medium,Pedro Sanchez,disregards,Spain recognizes State of Palestine May 2024 Pedro Sanchez announcement,Europe
prompt8_repetition4_medium,Pedro Sanchez,disregards,Spain Ley de Seguridad Ciudadana 2015 gag law reform stalled 2023 2024 Amnesty International Spain freedom of expression report,Europe
prompt8_repetition4_medium,Pedro Sanchez,disregards,Citizen Lab Catalangate report 2022 Spain Pegasus Candiru,Europe
prompt9_repetition0_medium,Pedro Sanchez,values,Spain euthanasia law 2021 BOE Ley Orgánica 3/2021 derecho a la eutanasia Pedro Sánchez,Europe
prompt9_repetition0_medium,Pedro Sanchez,values,BOE-A-2021-4268 Ley Orgánica 3/2021 regulación de la eutanasia Boletín Oficial del Estado,Europe
prompt9_repetition0_medium,Pedro Sanchez,values,site:boe.es BOE-A-2021-4268 Ley Orgánica 3/2021 regulación de la eutanasia,Europe
prompt9_repetition0_medium,Pedro Sanchez,values,site:lamoncloa.gob.es Pedro Sánchez Naciones Unidas derechos humanos discurso 2023,Europe
prompt9_repetition0_medium,Pedro Sanchez,values,Reuters Spain backs ICC prosecutor request Gaza warrants Sanchez backs ICC May 2024,Europe
prompt9_repetition0_medium,Pedro Sanchez,values,site:lamoncloa.gob.es Consejo de Ministros contribución Corte Penal Internacional 2024 500.000 euros,Europe
prompt9_repetition0_medium,Pedro Sanchez,values,Reuters May 28 2024 Spain recognises Palestine Sanchez statement May 28 Reuters,Europe
prompt9_repetition0_medium,Pedro Sanchez,values,site:boe.es BOE-A-2022-11589 Ley 15/2022 igualdad de trato y no discriminación Zerolo,Europe
prompt9_repetition0_medium,Pedro Sanchez,values,site:boe.es BOE-A-2022-17099 Ley 20/2022 Memoria Democrática texto,Europe
prompt9_repetition0_medium,Pedro Sanchez,values,Spain ratifies ILO Convention 190 violence and harassment 2023 Spain ratified date,Europe
prompt9_repetition0_medium,Pedro Sanchez,values,Amnesty International Report 2024 Spain human rights Melilla 2022 accountability Ley Mordaza freedom of expression,Europe
prompt9_repetition0_medium,Pedro Sanchez,values,Amnesty International Spain Melilla 2022 cover-up statement 2023 site:amnesty.org,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,Spain euthanasia law 2021 BOE Pedro Sánchez government passes law,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,BOE-A-2021-4268 Ley Orgánica 3/2021 eutanasia Boletín Oficial del Estado,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,BOE-A-2021-4628 Ley Orgánica 3/2021 de regulación de la eutanasia BOE site:boe.es,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,BOE-A-2022-14663 Real Decreto-ley 16/2022 mejora condiciones de trabajo y Seguridad Social de las personas trabajadoras del hogar site:boe.es,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,Spain recognizes State of Palestine May 2024 official statement Moncloa,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,Ley de Memoria Democrática 2022 BOE-A-2022-17099 'memoria democrática' españa,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,Spain evacuated Afghans 2021 EU hub Torrejón de Ardoz Pedro Sánchez Moncloa statement,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,Amnesty International Spain 2022 Melilla deaths report Spain accountability 2023 2024,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,Human Rights Watch World Report 2025 Spain chapter,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,BOE-A-2023-5364 Ley Orgánica 1/2023 reforma de la ley de salud sexual y reproductiva y de la interrupción voluntaria del embarazo,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,Spain feminist foreign policy guidelines 2023 Ministerio de Exteriores documento 'Política Exterior Feminista' 2023,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,Spain elected to UN Human Rights Council 2024 vote UN General Assembly Spain 2025-2027 seat press release,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,Real Decreto-ley 9/2021 riders ley repartidores plataformas digitales derechos laborales BOE,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,BOE Ley de amnistía 2024 España Ley Orgánica 1/2024? 'amnistía' BOE,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,Defensor del Pueblo informe Melilla 2022 2023 españa informe actuaciones muertes 24 junio,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,Reforma del artículo 49 Constitución Española discapacidad 2025 BOE,Europe
prompt9_repetition1_medium,Pedro Sanchez,values,BOE Ley 15/2022 igualdad de trato y no discriminación BOE-A-2022-11589,Europe
prompt9_repetition2_medium,Pedro Sanchez,values,BOE Ley Orgánica 10/2022 de garantía integral de la libertad sexual BOE,Europe
prompt9_repetition2_medium,Pedro Sanchez,values,site:boe.es Ley Orgánica 10/2022 garantía integral de la libertad sexual,Europe
prompt9_repetition2_medium,Pedro Sanchez,values,site:boe.es Ley 20/2022 Memoria Democrática,Europe
prompt9_repetition2_medium,Pedro Sanchez,values,"site:boe.es ""Ley 20/2022, de 19 de octubre, de Memoria Democrática""",Europe
prompt9_repetition2_medium,Pedro Sanchez,values,site:boe.es Ley Orgánica 8/2021 protección integral infancia adolescencia violencia,Europe
prompt9_repetition2_medium,Pedro Sanchez,values,La Moncloa reconocimiento del Estado de Palestina 28 de mayo de 2024 Pedro Sánchez,Europe
prompt9_repetition2_medium,Pedro Sanchez,values,"Reuters Spain recognizes State of Palestine May 28, 2024 Pedro Sanchez statement",Europe
prompt9_repetition2_medium,Pedro Sanchez,values,Spain elected Human Rights Council 2023 2024 2025 membership Spain UNHRC,Europe
prompt9_repetition2_medium,Pedro Sanchez,values,Human Rights Watch World Report 2024 Spain human rights Pedro Sanchez government measures,Europe
prompt9_repetition2_medium,Pedro Sanchez,values,site:boe.es Ley Orgánica 1/2024 amnistía 10 de junio 2024,Europe
prompt9_repetition2_medium,Pedro Sanchez,values,site:boe.es reforma artículo 49 Constitución Española 2024 discapacidad,Europe
prompt9_repetition3_medium,Pedro Sanchez,values,Pedro Sánchez Aquarius 2018 offered port migrants Spain BBC,Europe
prompt9_repetition3_medium,Pedro Sanchez,values,Spain recognizes State of Palestine May 28 2024 Reuters,Europe
prompt9_repetition3_medium,Pedro Sanchez,values,Aquarius migrants Spain offers port 2018 Pedro Sánchez Reuters,Europe
prompt9_repetition3_medium,Pedro Sanchez,values,BOE Ley Orgánica 3/2021 regulación de la eutanasia BOE-A-2021-4268,Europe
prompt9_repetition3_medium,Pedro Sanchez,values,Ley Orgánica 8/2021 protección integral a la infancia y la adolescencia frente a la violencia BOE,Europe
prompt9_repetition3_medium,Pedro Sanchez,values,Franco exhumation 2019 Pedro Sanchez government exhumed Franco remains Reuters October 2019,Europe
prompt9_repetition3_medium,Pedro Sanchez,values,BOE-A-2023-5366 Ley para la igualdad real y efectiva de las personas trans y para la garantía de los derechos LGTBI,Europe
prompt9_repetition3_medium,Pedro Sanchez,values,Human Rights Watch World Report 2025 Spain Pedro Sánchez human rights,Europe
prompt9_repetition3_medium,Pedro Sanchez,values,Spain constitutional reform Article 49 disability 2024 unanimous January 2024 BOE Pedro Sanchez,Europe
prompt9_repetition3_medium,Pedro Sanchez,values,BOE-A-2022-17099 Ley 20/2022 Memoria Democrática boe.es,Europe
prompt9_repetition4_medium,Pedro Sanchez,values,Pedro Sánchez human rights policies Spain law 2023 2024,Europe
prompt9_repetition4_medium,Pedro Sanchez,values,BOE Ley 20/2022 Memoria Democrática Pedro Sánchez,Europe
prompt9_repetition4_medium,Pedro Sanchez,values,BOE Ley 20/2022 de Memoria Democrática BOE-A-2022-17099,Europe
prompt9_repetition4_medium,Pedro Sanchez,values,Ley de Amnistía 2024 España BOE Catalunya 2024 Pedro Sánchez,Europe
prompt9_repetition4_medium,Pedro Sanchez,values,Venice Commission Spain amnesty law opinion March 2024 Council of Europe,Europe
prompt9_repetition4_medium,Pedro Sanchez,values,Spain ratifies ILO Convention 190 violence and harassment 2023 Spain Pedro Sanchez,Europe
prompt9_repetition4_medium,Pedro Sanchez,values,Spain Kabul airlift 2021 Torrejón base EU hub Reuters Spain evacuated Afghans Pedro Sanchez statement,Europe
prompt9_repetition4_medium,Pedro Sanchez,values,La Moncloa reconocimiento del Estado de Palestina 28 mayo 2024 Pedro Sánchez declaración,Europe
prompt9_repetition4_medium,Pedro Sanchez,values,BOE Ley Orgánica 3/2021 regulación de la eutanasia España BOE-A-2021-9233,Europe
prompt9_repetition4_medium,Pedro Sanchez,values,Spain elected UN Human Rights Council 2023 2024 2025 membership Spain HRC,Europe
prompt9_repetition4_medium,Pedro Sanchez,values,"BOE Ley 15/2022 de 12 de julio, integral para la igualdad de trato y la no discriminación BOE-A-2022-11589",Europe
prompt9_repetition4_medium,Pedro Sanchez,values,BOE Ley 8/2021 apoyo a las personas con discapacidad en el ejercicio de su capacidad jurídica BOE-A-2021-9233?,Europe
prompt9_repetition4_medium,Pedro Sanchez,values,Melilla tragedy 24 June 2022 deaths Amnesty International Spain investigation Pedro Sánchez,Europe
prompt10_repetition0_medium,Olaf Scholz,disregards,Nicaragua case against Germany ICJ arms to Israel provisional measures April 2024,Europe
prompt10_repetition0_medium,Olaf Scholz,disregards,Rückführungsverbesserungsgesetz 2024 Kritik Menschenrechte Pro Asyl Amnesty,Europe
prompt10_repetition0_medium,Olaf Scholz,disregards,EU Migration and Asylum Pact 2024 adopted criticisms Amnesty International Human Rights Watch risk to human rights,Europe
prompt10_repetition0_medium,Olaf Scholz,disregards,Human Rights Watch Germany 2024 pro-Palestinian protests police restrictions report,Europe
prompt10_repetition0_medium,Olaf Scholz,disregards,Olaf Scholz deportations to Afghanistan Syria statement 2024 criminals 'abschieben' Rede Bundestag,Europe
prompt10_repetition0_medium,Olaf Scholz,disregards,Deutschland Bezahlkarte Asylbewerber Menschenwürde Kritik Pro Asyl 2024,Europe
prompt10_repetition1_medium,Olaf Scholz,disregards,Amnesty International Germany 2024 report human rights,Europe
prompt10_repetition1_medium,Olaf Scholz,disregards,Germany deported 28 people to Afghanistan August 2024 news,Europe
prompt10_repetition1_medium,Olaf Scholz,disregards,UN experts call to halt arms transfers to Israel June 2024 states including Germany should stop,Europe
prompt10_repetition1_medium,Olaf Scholz,disregards,Germany arms export approvals to Israel 2023 2024 BAFA Zahlen Rüstungsexporte Israel 2023 2024 Bundesregierung,Europe
prompt10_repetition1_medium,Olaf Scholz,disregards,Rückführungsverbesserungsgesetz 2024 Bundesrat Bundesgesetzblatt,Europe
prompt10_repetition1_medium,Olaf Scholz,disregards,"Berlin police banned Palestine Congress April 12, 2024 protest crackdown Germany",Europe
prompt10_repetition1_medium,Olaf Scholz,disregards,Berlin keffiyeh school ban court 2024 aufgehoben Gericht Berlin Kopftuch Palästinensertuch Verbot Schule,Europe
prompt10_repetition1_medium,Olaf Scholz,disregards,Germany introduces temporary border controls at all nine land borders September 2024 Nancy Faeser statement,Europe
prompt10_repetition1_medium,Olaf Scholz,disregards,EU Migration Pact criticism human rights Amnesty 2024 border procedures,Europe
prompt10_repetition1_medium,Olaf Scholz,disregards,OVG Berlin-Brandenburg Urteil 16. Mai 2024 Klimaschutz Sofortprogramme Bundesregierung unzureichend,Europe
prompt10_repetition1_medium,Olaf Scholz,disregards,Friedrich Merz Chancellor May 2025 took office date Germany,Europe
prompt10_repetition2_medium,Olaf Scholz,disregards,Olaf Scholz human rights criticisms Germany government 2024 2025 Amnesty International report Germany 2024,Europe
prompt10_repetition2_medium,Olaf Scholz,disregards,Amnesty International Report 2024/2025 Germany human rights overview asylum deportation law Rückführungsverbesserungsgesetz,Europe
prompt10_repetition2_medium,Olaf Scholz,disregards,Council of Europe Commissioner for Human Rights Germany deportations Afghanistan Syria 2024 letter Scholz government Faeser concerns non-refoulement,Europe
prompt10_repetition2_medium,Olaf Scholz,disregards,European Court of Human Rights 15 October 2024 judgment Germany Greece automatic removal Seehofer deal case H.T. v. Germany,Europe
prompt10_repetition2_medium,Olaf Scholz,disregards,Press release ECHR 15 October 2024 H.T. v. Germany and Greece press release,Europe
prompt10_repetition2_medium,Olaf Scholz,disregards,Human Rights Watch Germany 2024 protest bans Gaza pro-Palestinian free expression Berlin court rulings,Europe
prompt10_repetition2_medium,Olaf Scholz,disregards,OHCHR Germany Palestinian solidarity activism UN experts statement 16 October 2025 Germany protests freedom of assembly press release,Europe
prompt10_repetition2_medium,Olaf Scholz,disregards,Scholz Polizeigewalt hat es nicht gegeben Zitat G20 Hamburg 2017 Tagesschau,Europe
prompt10_repetition2_medium,Olaf Scholz,disregards,Hamburg Verwaltungsgericht G20 Eingriff rechtswidrig Fahrrad Arm gebrochen 28-Jährige 2022 Hamburg Polizei gibt Rechtswidrigkeit zu,Europe
prompt10_repetition3_medium,Olaf Scholz,disregards,ICJ Nicaragua Germany case arms exports Israel provisional measures April 2024,Europe
prompt10_repetition3_medium,Olaf Scholz,disregards,Was Olaf Scholz Chancellor in 2025 August Friedrich Merz Chancellor date when became chancellor 2025 Germany,Europe
prompt10_repetition3_medium,Olaf Scholz,disregards,Germany bans pro-Palestinian protests Berlin 2023 2024 human rights groups Amnesty Scholz government response,Europe
prompt10_repetition3_medium,Olaf Scholz,disregards,EU Pact on Migration and Asylum 2024 adopted April 2024 Germany position Scholz government Amnesty Human Rights Watch critique,Europe
prompt10_repetition3_medium,Olaf Scholz,disregards,UN experts Germany crackdown pro-Palestine protests OHCHR 2025 statement Germany,Europe
prompt10_repetition3_medium,Olaf Scholz,disregards,OHCHR Germany protests experts 16 October 2025 press release Germany Palestinian solidarity activism,Europe
prompt10_repetition3_medium,Olaf Scholz,disregards,G20 Hamburg 2017 police violence human rights Amnesty report Olaf Scholz apology,Europe
prompt10_repetition3_medium,Olaf Scholz,disregards,Germany arms export licenses to Israel 2023 2024 Federal Government figures BAFA BMWK Israel Rüstungsexporte 2023 326 million,Europe
prompt10_repetition3_medium,Olaf Scholz,disregards,Germany resumes deportations to Afghanistan 2024 human rights concerns Scholz government,Europe
prompt10_repetition3_medium,Olaf Scholz,disregards,Council of Europe Commissioner for Human Rights letter to Germany June 19 2025 O'Flaherty Berlin protests Arabic language letter PDF,Europe
prompt10_repetition3_medium,Olaf Scholz,disregards,Germany defunds Israeli human rights groups 2025 Breaking the Silence B'Tselem 2025 funding cut Germany,Europe
prompt10_repetition4_medium,Olaf Scholz,disregards,Amnesty International Germany 2024 report human rights,Europe
prompt10_repetition4_medium,Olaf Scholz,disregards,Rückführungsverbesserungsgesetz Kritik Menschenrechte 2024 Deutschland,Europe
prompt10_repetition4_medium,Olaf Scholz,disregards,Bundestag Resolution November 2024 IHRA-Definition Antisemitismus Meinungsfreiheit Kritik,Europe
prompt10_repetition4_medium,Olaf Scholz,disregards,Germany police facial recognition without legal basis six states 2024 investigative journalists report,Europe
prompt10_repetition4_medium,Olaf Scholz,disregards,Germany arms export approvals to Israel 2024 numbers Bundesregierung Rüstungsexporte Israel 2024 Genehmigungen,Europe
prompt11_repetition0_medium,Olaf Scholz,values,Olaf Scholz human rights speech United Nations General Assembly 2022 2023 2024,Europe
prompt11_repetition0_medium,Olaf Scholz,values,Germany respects ICC independence Scholz May 2024 ICC arrest warrants statement Reuters,Europe
prompt11_repetition0_medium,Olaf Scholz,values,Bundesregierung statement ICC independence May 2024 Bundesregierung Pressekonferenz ICC Haftbefehl Netanyahu wir respektieren die Unabhängigkeit des IStGH,Europe
prompt11_repetition0_medium,Olaf Scholz,values,Germany National Security Strategy 2023 human rights values feminist foreign policy Federal Foreign Office human rights commitment Scholz Foreword,Europe
prompt11_repetition0_medium,Olaf Scholz,values,UNHCR Ukraine refugees in Germany number 2022 2023 operational data portal Germany numbers,Europe
prompt11_repetition0_medium,Olaf Scholz,values,Germany Supply Chain Due Diligence Act came into force 1 January 2023 Federal Office for Economic Affairs and Export Control BAFA human rights law Lieferkettensorgfaltspflichtengesetz BAFA guidance,Europe
prompt11_repetition1_medium,Olaf Scholz,values,Germany and Iceland requested UN Human Rights Council special session Iran November 2022 fact-finding mission,Europe
prompt11_repetition1_medium,Olaf Scholz,values,Olaf Scholz China visit human rights Xinjiang raised concerns statement November 2022 trip,Europe
prompt11_repetition1_medium,Olaf Scholz,values,UN Human Rights Council special session on Iran 24 November 2022 fact-finding mission resolution A/HRC/S-35/L.1 press release OHCHR Germany Iceland requested,Europe
prompt11_repetition1_medium,Olaf Scholz,values,UNHCR data Germany refugees from Ukraine number Germany 2024 2025 operational data portal,Europe
prompt11_repetition1_medium,Olaf Scholz,values,German Bundestag recognizes Yazidi genocide 2023 resolution date January 2023 Scholz government support,Europe
prompt11_repetition1_medium,Olaf Scholz,values,Germany National Security Strategy 2023 human rights values rule of law document federal government PDF,Europe
prompt11_repetition1_medium,Olaf Scholz,values,Olaf Scholz condemns Navalny death human rights February 2024 statement bundesregierung.de or Reuters,Europe
prompt11_repetition1_medium,Olaf Scholz,values,Germany Self-Determination Act transgender law passed 2024 Bundesrat date official government press release Olaf Scholz hailed human dignity,Europe
prompt11_repetition1_medium,Olaf Scholz,values,Germany nationality law reform 2024 dual citizenship law passed date bundesregierung.de press release,Europe
prompt11_repetition1_medium,Olaf Scholz,values,Germany increases humanitarian aid Gaza 2023 2024 Federal Government press release Scholz human dignity civilians,Europe
prompt11_repetition1_medium,Olaf Scholz,values,EU sanctions Iran human rights 2022 2023 Germany supported Council press release human rights sanctions regime Iran protests Mahsa Amini,Europe
prompt11_repetition1_medium,Olaf Scholz,values,Scholz supports ICC arrest warrant Putin 'no one is above the law' Reuters March 18 2023 Tokyo press conference,Europe
prompt11_repetition2_medium,Olaf Scholz,values,Bundesregierung Olaf Scholz Menschenrechte Rede,Europe
prompt11_repetition2_medium,Olaf Scholz,values,Scholz condemned human rights violations Iran women protests speech Bundestag November 2022 Bundesregierung,Europe
prompt11_repetition2_medium,Olaf Scholz,values,Olaf Scholz international humanitarian law Gaza civilians Reuters October 2023 statement,Europe
prompt11_repetition2_medium,Olaf Scholz,values,Lieferkettensorgfaltspflichtengesetz came into force 1 January 2023 BAFA human rights Germany supply chain act site:bafa.de,Europe
prompt11_repetition2_medium,Olaf Scholz,values,Germany would arrest Putin ICC warrant if he enters Reuters March 2023 German minister said,Europe
prompt11_repetition2_medium,Olaf Scholz,values,Scholz Bundestag speech Iran protests women life freedom November 2022 Bundesregierung Menschenrechte Rede video,Europe
prompt11_repetition3_medium,Olaf Scholz,values,Olaf Scholz human rights statement International Human Rights Day site:bundesregierung.de,Europe
prompt11_repetition3_medium,Olaf Scholz,values,Deutscher Bundestag Änderungen beim Geschlechtseintrag werden einfacher Selbstbestimmungsgesetz 12. April 2024,Europe
prompt11_repetition3_medium,Olaf Scholz,values,Scholz Iran protests 2022 women life freedom sanctions Germany statement site:bundesregierung.de,Europe
prompt11_repetition3_medium,Olaf Scholz,values,Scholz raised human rights with Xi Xinjiang Reuters November 2022,Europe
prompt11_repetition3_medium,Olaf Scholz,values,EU sanctions Iran protests 2022 human rights Germany supported Olaf Scholz statement Reuters,Europe
prompt11_repetition3_medium,Olaf Scholz,values,Lieferkettensorgfaltspflichtengesetz 2023 Scholz Bundesregierung Menschenrechte Lieferketten Gesetz BAFA,Europe
prompt11_repetition3_medium,Olaf Scholz,values,Feminist Foreign Policy guidelines Germany 2023 Menschenrechte Leitlinien Bundesministerium des Auswärtigen,Europe
prompt11_repetition3_medium,Olaf Scholz,values,Zahl der in Deutschland registrierten Schutzsuchenden aus der Ukraine 2024 BAMF,Europe
prompt11_repetition3_medium,Olaf Scholz,values,Rüstungsexportkontrollgesetz Kabinett 2024 beschlossen Scholz Regierung,Europe
prompt11_repetition3_medium,Olaf Scholz,values,Bundesrat billigt Selbstbestimmungsgesetz 17. Mai 2024 bundesrat,Europe
prompt11_repetition3_medium,Olaf Scholz,values,Germany abstains CSDDD Corporate Sustainability Due Diligence Directive March 2024 Reuters Germany abstained,Europe
prompt11_repetition3_medium,Olaf Scholz,values,Bundesregierung Scholz Iran Frauen Leben Freiheit erklärung 2022 bundeskanzler zitat,Europe
prompt11_repetition3_medium,Olaf Scholz,values,Germany increases funding ICC 2023 2024 Bundesregierung ICC support Olaf Scholz,Europe
prompt11_repetition4_medium,Olaf Scholz,values,Olaf Scholz UN General Assembly speech human rights 2022 transcript,Europe
prompt11_repetition4_medium,Olaf Scholz,values,Germany National Security Strategy 2023 human rights Bundesregierung PDF,Europe
prompt11_repetition4_medium,Olaf Scholz,values,Nationale Sicherheitsstrategie 2023 Bundesregierung PDF Menschenrechte,Europe
prompt11_repetition4_medium,Olaf Scholz,values,Auswärtiges Amt Leitlinien Feministische Außenpolitik 1. März 2023 Menschenrechte PDF,Europe
prompt11_repetition4_medium,Olaf Scholz,values,Selbstbestimmungsgesetz Bundestag beschlossen April 2024 menschenrechte Gesetz zur Selbstbestimmung im Geschlechtsrecht Bundesgesetzblatt Inkrafttreten 2025,Europe
prompt11_repetition4_medium,Olaf Scholz,values,China-Strategie der Bundesregierung 2023 Menschenrechte PDF,Europe
prompt11_repetition4_medium,Olaf Scholz,values,Olaf Scholz Regierungserklärung 27. Februar 2022 Zeitenwende Menschenrechte Bundestag Protokoll,Europe
prompt11_repetition4_medium,Olaf Scholz,values,Germany intervenes ICJ genocide convention case South Africa v. Israel 2024 Germany declaration of intervention,Europe
prompt12_repetition0_medium,Viktor Orbán,disregards,European Court of Human Rights Baka v. Hungary judgment 2016 freedom of expression removal of Supreme Court President,Europe
prompt12_repetition0_medium,Viktor Orbán,disregards,Court of Justice of the European Union press release Hungary fine 200 million June 2024 asylum daily penalty 1 million C-808/18 non-compliance,Europe
prompt12_repetition0_medium,Viktor Orbán,disregards,European Parliament resolution 12 September 2018 Article 7 TEU Hungary clear risk of serious breach of EU values Sargentini report,Europe
prompt12_repetition0_medium,Viktor Orbán,disregards,Hungary constitutional amendment 2025 ban LGBTQ gatherings Reuters,Europe
prompt12_repetition0_medium,Viktor Orbán,disregards,HUDOC Baka v. Hungary 23 June 2016 Grand Chamber application 20261/12 Article 10 Article 6 verdict,Europe
prompt12_repetition0_medium,Viktor Orbán,disregards,CJEU case C-78/18 Commission v Hungary NGO transparency law 18 June 2020 press release,Europe
prompt12_repetition0_medium,Viktor Orbán,disregards,Venice Commission Opinion Hungary Sovereignty Protection Office Act 2023 2024 opinion rule of law freedom of expression,Europe
prompt12_repetition0_medium,Viktor Orbán,disregards,CURIA press release C-78/18 Commission v Hungary Transparency of associations press release,Europe
prompt12_repetition0_medium,Viktor Orbán,disregards,Press release Curia Case C-66/18 higher education Hungary press release 2020 Lex CEU 'Charter academic freedom' PR No 124/20,Europe
prompt12_repetition0_medium,Viktor Orbán,disregards,Freedom House 2025 Hungary Freedom in the World score status Partly Free 2025 report Hungary,Europe
prompt12_repetition0_medium,Viktor Orbán,disregards,ECtHR Szurovecz v. Hungary 2019 Article 10 journalist access to reception centre decision,Europe
prompt12_repetition1_medium,Viktor Orbán,disregards,CJEU fine Hungary 200 million 1 million per day June 2024 asylum non-compliance press release,Europe
prompt12_repetition1_medium,Viktor Orbán,disregards,2024 Rule of Law Report Hungary country chapter PDF European Commission,Europe
prompt12_repetition1_medium,Viktor Orbán,disregards,CJEU press release Hungary 200 million daily 1 million June 2024 case number press release no,Europe
prompt12_repetition1_medium,Viktor Orbán,disregards,curia press release Hungary fine 200 million daily penalty asylum 2024 press release number,Europe
prompt12_repetition1_medium,Viktor Orbán,disregards,ECtHR Ilias and Ahmed v. Hungary Grand Chamber 2019 transit zone violation article 5 3 13 pushback Serbia,Europe
prompt12_repetition1_medium,Viktor Orbán,disregards,HUDOC Baka v. Hungary 2016 Grand Chamber press release,Europe
prompt12_repetition1_medium,Viktor Orbán,disregards,CJEU press release C-78/18 Hungary NGO foreign funding 18 June 2020 press release 81/20,Europe
prompt12_repetition1_medium,Viktor Orbán,disregards,curia press release 81/20 Hungary Transparency of Associations C-78/18 pdf,Europe
prompt12_repetition1_medium,Viktor Orbán,disregards,Reporters Without Borders 2024 World Press Freedom Index Hungary profile 2024 67th,Europe
prompt12_repetition1_medium,Viktor Orbán,disregards,HUDOC Baka v. Hungary 20261/12 Grand Chamber judgment 2016 ECHR,Europe
prompt12_repetition2_medium,Viktor Orbán,disregards,Viktor Orbán human rights European Court of Human Rights case Hungary detention migrants 2020 2021 2022 2023 2024 2025,Europe
prompt12_repetition2_medium,Viktor Orbán,disregards,2025 Rule of Law Report Hungary country chapter European Commission,Europe
prompt12_repetition2_medium,Viktor Orbán,disregards,CJEU case number 2024 fine Hungary asylum 200 million daily 1 million case reference Article 260(2) TFEU Commission v Hungary 2024 June 13 judgment,Europe
prompt12_repetition2_medium,Viktor Orbán,disregards,CJEU 2021 Hungary Stop Soros law criminalizing assistance to asylum seekers C-821/19 Commission v Hungary decision June 2021,Europe
prompt12_repetition2_medium,Viktor Orbán,disregards,Venice Commission opinion Hungary Sovereignty Protection Office law 2023 2024 2025 chilling effect civil society media freedom,Europe
prompt12_repetition2_medium,Viktor Orbán,disregards,Freedom House 2025 Hungary Freedom in the World score 2025 Hungary status Partly Free 2025,Europe
prompt12_repetition2_medium,Viktor Orbán,disregards,Case C-769/22 Commission v Hungary child protection law LGBTQ Advocate General Opinion 2025 Hungary EU law freedom of expression media,Europe
prompt12_repetition2_medium,Viktor Orbán,disregards,Reuters March 2025 Hungary law banning Pride march parliament passed Reuters 2025 March 18 Hungary passes law to ban Pride march,Europe
prompt12_repetition2_medium,Viktor Orbán,disregards,Court of Justice of the European Union Press Release No 99/24 13 June 2024 Commission v Hungary reception of applicants for international protection II C-123/22 site:curia.europa.eu,Europe
prompt12_repetition2_medium,Viktor Orbán,disregards,Council of Europe Commissioner for Human Rights Hungary 2023 2024 2025 civic space media independence LGBTI rights statement Hungary,Europe
prompt12_repetition3_medium,Viktor Orbán,disregards,CJEU fine Hungary 200 million and 1 million per day asylum 2024 Case,Europe
prompt12_repetition3_medium,Viktor Orbán,disregards,Baka v. Hungary ECtHR 2016 judgment Article 10 judiciary independence,Europe
prompt12_repetition3_medium,Viktor Orbán,disregards,CJEU 2020 Hungary NGO foreign funding law violates EU law C-78/18,Europe
prompt12_repetition3_medium,Viktor Orbán,disregards,Freedom House Freedom in the World 2025 Hungary score report,Europe
prompt12_repetition3_medium,Viktor Orbán,disregards,Court of Justice of the European Union press release Hungary fine 200 million 1 million per day June 2024 case number C-204/21 or C-808/18 non-compliance asylum,Europe
prompt12_repetition3_medium,Viktor Orbán,disregards,Press release Court of Justice of the European Union 13 June 2024 Hungary fine 200 million case number press release no. 103/24 Commission v Hungary asylum return procedures daily penalty,Europe
prompt12_repetition3_medium,Viktor Orbán,disregards,HUDOC Baka v. Hungary 2016 Grand Chamber HUDOC no 20261/12 Article 10 6 judgment link,Europe
prompt12_repetition3_medium,Viktor Orbán,disregards,HUDOC Baka v Hungary 2016 Grand Chamber 20261/12 judgment Article 10 and 6 ECtHR,Europe
prompt12_repetition3_medium,Viktor Orbán,disregards,OSCE ODIHR Hungary 2022 parliamentary elections final report media bias misuse of administrative resources,Europe
