index,prompt_id,politician,prompt_version,query,event,website,domain,year,region
373,prompt8_repetition1_medium,James Cleverly,disregards,UK Supreme Court Rwanda policy judgment 2023 UKSC 42 AAA v Secretary of State for the Home Department summary press release,,,,1,UK
374,prompt8_repetition1_medium,James Cleverly,disregards,Safety of Rwanda Act section 5 interim measures minister decide whether to comply text legislation.gov.uk,,,gov.uk,0,UK
375,prompt8_repetition1_medium,James Cleverly,disregards,UNHCR legal observations Safety of Rwanda Bill UNHCR March 2024 PDF,,,,1,UK
376,prompt8_repetition1_medium,James Cleverly,disregards,Court of Appeal May 2025 serious disruption more than minor government appeal dismissed Reuters Liberty case NCCL v Secretary of State protest regulations unlawful,,Reuters,,1,UK
377,prompt8_repetition1_medium,James Cleverly,disregards,James Cleverly Home Secretary statement to Parliament Safety of Rwanda Bill section 19 compatibility could not be made,,,,0,UK
378,prompt8_repetition1_medium,James Cleverly,disregards,Council of Europe Commissioner for Human Rights statement on UK's Safety of Rwanda Bill 2024 Michael O'Flaherty Rule 39 interim measures statement,,,,1,UK
379,prompt8_repetition1_medium,James Cleverly,disregards,UNHCR legal observations Safety of Rwanda Bill March 2024 PDF site:unhcr.org,,,unhcr.org,1,UK
380,prompt8_repetition2_medium,James Cleverly,disregards,James Cleverly Home Secretary dates November 2023 July 2024,,,,1,UK
381,prompt8_repetition2_medium,James Cleverly,disregards,UNHCR legal observations Safety of Rwanda (Asylum and Immigration) Bill April 2024 UK,,,,1,UK
382,prompt8_repetition2_medium,James Cleverly,disregards,UK Supreme Court press summary AAA v Secretary of State for the Home Department 15 November 2023 Rwanda unlawful refoulement,,,,1,UK
383,prompt8_repetition2_medium,James Cleverly,disregards,Joint statement UNHCR OHCHR UK-Rwanda asylum law UN leaders warn of harmful consequences 23 April 2024,,OHCHR,,1,UK
384,prompt8_repetition2_medium,James Cleverly,disregards,James Cleverly Home Secretary dates appointed November 2023 left July 2024,,,,1,UK
385,prompt8_repetition2_medium,James Cleverly,disregards,Amnesty International UK response Safety of Rwanda Act 2024 statement April 2024,,Amnesty,,1,UK
386,prompt8_repetition2_medium,James Cleverly,disregards,Safety of Rwanda Act repeal 2025 status repealed date,,,,1,UK
387,prompt8_repetition2_medium,James Cleverly,disregards,Council of Europe Commissioner for Human Rights statement UK Safety of Rwanda Bill April 2024 site:coe.int,,,coe.int,1,UK
388,prompt8_repetition2_medium,James Cleverly,disregards,Safety of Rwanda Bill ECHR statement section 19 Human Rights Act unable to make statement James Cleverly,,,,0,UK
389,prompt8_repetition3_medium,James Cleverly,disregards,James Cleverly Home Secretary Rwanda Act human rights criticisms 2024 2025,,,,1,UK
390,prompt8_repetition3_medium,James Cleverly,disregards,Amnesty International UK response to Safety of Rwanda Act April 2024 rights,,Amnesty,,1,UK
391,prompt8_repetition3_medium,James Cleverly,disregards,UNHCR statement on UK Rwanda Act 2024 safety of Rwanda UNHCR position April 2024,,,,1,UK
392,prompt8_repetition3_medium,James Cleverly,disregards,Safety of Rwanda Bill section 19(1)(b) statement Home Secretary unable to state compatibility explanatory notes,,,,0,UK
393,prompt8_repetition3_medium,James Cleverly,disregards,James Cleverly protest policing comments human rights free speech 2024 Metropolitan Police demonstrations,,,,1,UK
394,prompt8_repetition3_medium,James Cleverly,disregards,Safety of Rwanda Act disapplication Human Rights Act clause ECtHR interim measures Rule 39 Rwanda Act allows ministers to ignore,,,,0,UK
395,prompt8_repetition3_medium,James Cleverly,disregards,Home Office press release James Cleverly bill makes it unambiguously clear that UK parliament is sovereign validity of any act unaffected by international law interim measures Rule 39 quote,,,,0,UK
396,prompt8_repetition4_medium,James Cleverly,disregards,James Cleverly Home Secretary Rwanda Safety of Rwanda Act 2024 UNHCR analysis,,,,1,UK
397,prompt8_repetition4_medium,James Cleverly,disregards,Safety of Rwanda (Asylum and Immigration) Act 2024 key provisions declare Rwanda safe disapply Human Rights Act section 2 3 6 7,,,,1,UK
398,prompt8_repetition4_medium,James Cleverly,disregards,James Cleverly statement Safety of Rwanda Act 2024 press release Home Office 25 April 2024 flights,,,,1,UK
399,prompt8_repetition4_medium,James Cleverly,disregards,UNHCR assessment of Safety of Rwanda Act 2024 UNHCR position May 2024 press release 'deeply concerned' UK Rwanda,,,,1,UK
400,prompt8_repetition4_medium,James Cleverly,disregards,Did any flights to Rwanda take place 2024 UK after Safety of Rwanda Act BBC,,BBC,,1,UK
401,prompt8_repetition4_medium,James Cleverly,disregards,Court of Appeal May 2 2025 serious disruption regulations unlawful Reuters Liberty case Home Secretary Braverman appeal continued by Home Office James Cleverly,,Reuters,,1,UK
402,prompt8_repetition4_medium,James Cleverly,disregards,James Cleverly Home Secretary dates tenure December 2023 to July 2024 biography,,,,1,UK
403,prompt8_repetition4_medium,James Cleverly,disregards,UNHCR legal observations on UK's Safety of Rwanda Bill January 2024 UNHCR 'Position on the safety of Rwanda' PDF site:unhcr.org,,,unhcr.org,1,UK
404,prompt8_repetition4_medium,James Cleverly,disregards,James Cleverly appointed Home Secretary 13 November 2023 GOV.UK press release,,,gov.uk,1,UK
405,prompt9_repetition0_medium,James Cleverly,values,James Cleverly human rights speech UN Human Rights Council 2023 UK Foreign Secretary,,,,1,UK
406,prompt9_repetition0_medium,James Cleverly,values,UK sanctions Iran morality police Mahsa Amini James Cleverly statement 2022 GOV.UK,,,gov.uk,1,UK
407,prompt9_repetition0_medium,James Cleverly,values,UK Women and Girls Strategy 2023 FCDO James Cleverly commitment human rights,,,,1,UK
408,prompt9_repetition0_medium,James Cleverly,values,UK support for ICC Ukraine accountability James Cleverly statement 2023 sanctions war crimes,,,,1,UK
409,prompt9_repetition0_medium,James Cleverly,values,James Cleverly Rwanda Bill human rights compatible statement Home Secretary,,,,0,UK
410,prompt9_repetition0_medium,James Cleverly,values,UK condemns execution of Alireza Akbari James Cleverly statement GOV.UK,,,gov.uk,0,UK
411,prompt9_repetition0_medium,James Cleverly,values,James Cleverly Hong Kong human rights statement 2023 UK government,,,,1,UK
412,prompt9_repetition1_medium,James Cleverly,values,James Cleverly human rights sanctions Foreign Secretary 2023 gov.uk,,,gov.uk,1,UK
413,prompt9_repetition1_medium,James Cleverly,values,Preventing Sexual Violence in Conflict Initiative 2022 conference London Cleverly speech gov.uk,,,gov.uk,1,UK
414,prompt9_repetition1_medium,James Cleverly,values,FCDO Human Rights and Democracy report 2022 James Cleverly foreword,,,,1,UK
415,prompt9_repetition1_medium,James Cleverly,values,James Cleverly UN Human Rights Council statement 2023,,,,1,UK
416,prompt9_repetition2_medium,James Cleverly,values,James Cleverly human rights Foreign Secretary statements human rights 2023 site:gov.uk,,,gov.uk,1,UK
417,prompt9_repetition2_medium,James Cleverly,values,James Cleverly Preventing Sexual Violence in Conflict Initiative PSVI 2022 2023 speech,,,,1,UK
418,prompt9_repetition2_medium,James Cleverly,values,James Cleverly October 2025 role MP for Braintree Conservative,,,,1,UK
419,prompt9_repetition2_medium,James Cleverly,values,UK sanctions human rights abusers December 8 2023 Universal Declaration of Human Rights Reuters Cleverly,,Reuters,,1,UK
420,prompt9_repetition2_medium,James Cleverly,values,International Women and Girls Strategy 2023 UK FCDO James Cleverly speech 8 March 2023 site:gov.uk,,,gov.uk,1,UK
421,prompt9_repetition3_medium,James Cleverly,values,James Cleverly UN Human Rights Council speech 2023,,,,1,UK
422,prompt9_repetition3_medium,James Cleverly,values,James Cleverly Preventing Sexual Violence in Conflict Initiative sanctions November 2022 press release,,,,1,UK
423,prompt9_repetition3_medium,James Cleverly,values,Preventing Sexual Violence in Conflict Initiative conference London 2022 James Cleverly announces sanctions press release GOV.UK,,,gov.uk,1,UK
424,prompt9_repetition3_medium,James Cleverly,values,James Cleverly LGBT rights comments minister for equality 2019 same-sex marriage support,,,,1,UK
425,prompt9_repetition3_medium,James Cleverly,values,James Cleverly European Convention on Human Rights we will remain signatories December 2023 interview,,,,1,UK
426,prompt9_repetition3_medium,James Cleverly,values,"James Cleverly statement on Hong Kong human rights 'one country, two systems' 2023 Commons",,,,1,UK
427,prompt9_repetition3_medium,James Cleverly,values,UK sanctions Myanmar human rights 2023 James Cleverly statement,,,,1,UK
428,prompt9_repetition3_medium,James Cleverly,values,James Cleverly World Press Freedom Day statement 2023 GOV.UK,,,gov.uk,1,UK
429,prompt9_repetition4_medium,James Cleverly,values,James Cleverly human rights speech UN Human Rights Council 2023,,,,1,UK
430,prompt9_repetition4_medium,James Cleverly,values,James Cleverly international humanitarian law Gaza statements October November 2023 BBC,,BBC,,1,UK
431,prompt9_repetition4_medium,James Cleverly,values,UK sanctions Myanmar human rights 2023 James Cleverly statement,,,,1,UK
432,prompt9_repetition4_medium,James Cleverly,values,Preventing Sexual Violence in Conflict Initiative conference London 2022 James Cleverly speech funding announcement,,,,1,UK
433,prompt9_repetition4_medium,James Cleverly,values,GOV.UK readout James Cleverly visit China August 2023 human rights Xinjiang Hong Kong raised concerns,,,gov.uk,1,UK
434,prompt9_repetition4_medium,James Cleverly,values,Home Office apologises Sayed Ahmed Alwadaei unlawful detention apology letter James Cleverly 2024,,,,1,UK
435,prompt9_repetition4_medium,James Cleverly,values,UK-Rwanda Asylum Partnership Treaty December 2023 text non-refoulement monitoring court appeals safeguards GOV.UK,,,gov.uk,1,UK
436,prompt10_repetition0_medium,David Lammy,disregards,David Lammy human rights record foreign secretary criticism arms exports Israel 2024 2025,,,,1,UK
437,prompt10_repetition0_medium,David Lammy,disregards,David Lammy Rwanda plan human rights criticism 2023 2024,,,,1,UK
438,prompt10_repetition0_medium,David Lammy,disregards,Amnesty UK reaction to UK partial suspension of arms to Israel September 2024 Lammy F-35 criticism,,Amnesty,,1,UK
439,prompt10_repetition0_medium,David Lammy,disregards,David Lammy Human Rights Act defence repeal comments,,,,0,UK
440,prompt10_repetition0_medium,David Lammy,disregards,UK restores funding to UNRWA July 2024 David Lammy announcement,,,,1,UK
441,prompt10_repetition0_medium,David Lammy,disregards,David Lammy says human rights laws must be fit for the times 21 September 2025 BBC,,BBC,,1,UK
442,prompt10_repetition1_medium,David Lammy,disregards,David Lammy human rights record criticism 2024 2025,,,,1,UK
443,prompt10_repetition1_medium,David Lammy,disregards,Amnesty International UK call to suspend arms to Israel UK F-35 components 2024 2025 Labour government Lammy,,Amnesty,,1,UK
444,prompt10_repetition1_medium,David Lammy,disregards,David Lammy statement to House of Commons arms export licences Israel September 2024 Hansard,,,,1,UK
445,prompt10_repetition1_medium,David Lammy,disregards,Labour government scraps Rwanda scheme July 2024 policy David Lammy statement human rights,,,,1,UK
446,prompt10_repetition2_medium,David Lammy,disregards,David Lammy Foreign Secretary July 2024 appointment gov.uk biography,,,gov.uk,1,UK
447,prompt10_repetition2_medium,David Lammy,disregards,David Lammy progressive realism human rights criticism,,,,0,UK
448,prompt10_repetition2_medium,David Lammy,disregards,David Lammy Rwanda plan human rights statement Hansard 2023 2024,,,,1,UK
449,prompt10_repetition2_medium,David Lammy,disregards,David Lammy Rwanda Hansard David Lammy foreign secretary statement human rights,,,,0,UK
450,prompt10_repetition2_medium,David Lammy,disregards,David Lammy progressive realism critique human rights 'progressive realism' speech Chatham House 2023 transcript,,Chatham House,,1,UK
451,prompt10_repetition2_medium,David Lammy,disregards,David Lammy Saudi Arabia arms sales 2024 2025 human rights Labour government stance,,,,1,UK
452,prompt10_repetition2_medium,David Lammy,disregards,UK sanctions Israeli settlers July 2025 Lammy sanctions West Bank incitement gov.uk,,,gov.uk,1,UK
453,prompt10_repetition3_medium,David Lammy,disregards,David Lammy human rights record Foreign Secretary 2024 2025 positions,,,,1,UK
454,prompt10_repetition3_medium,David Lammy,disregards,David Lammy Rwanda scheme Labour 2024 human rights position,,,,1,UK
455,prompt10_repetition3_medium,David Lammy,disregards,Reuters July 2024 Starmer declares Rwanda plan dead and buried David Lammy reaction,,Reuters,,1,UK
456,prompt10_repetition3_medium,David Lammy,disregards,David Lammy Magnitsky sanctions 2020 Labour support human rights,,,,1,UK
457,prompt10_repetition3_medium,David Lammy,disregards,David Lammy ICC arrest warrants Israel 2024 position human rights,,,,1,UK
458,prompt10_repetition3_medium,David Lammy,disregards,Amnesty International UK arms exports Israel 2024 2025 UK government Lammy,,Amnesty,,1,UK
459,prompt10_repetition4_medium,David Lammy,disregards,David Lammy Foreign Secretary human rights position 2024 2025,,,,1,UK
460,prompt10_repetition4_medium,David Lammy,disregards,Al-Haq GLAN High Court judgment UK Israel F-35 June 30 2025 neutral citation,,,,1,UK
461,prompt10_repetition4_medium,David Lammy,disregards,David Lammy sanctions human rights 2024 site:gov.uk,,,gov.uk,1,UK
462,prompt10_repetition4_medium,David Lammy,disregards,David Lammy ICC warrants support independence statement 2024 2025 site:gov.uk,,,gov.uk,1,UK
463,prompt10_repetition4_medium,David Lammy,disregards,Amnesty UK suspend UK arms exports to Israel September 2024 David Lammy statement,,Amnesty,,1,UK
464,prompt10_repetition4_medium,David Lammy,disregards,BBC UK suspends arms export licences to Israel David Lammy September 2024 BBC News,,BBC,,1,UK
465,prompt11_repetition0_medium,David Lammy,values,David Lammy Foreign Secretary human rights sanctions 2024 FCDO press release,,,,1,UK
466,prompt11_repetition0_medium,David Lammy,values,David Lammy progressive realism human rights foreign policy speech 2023 'Britain Reconnected' Tony Blair Institute,,,,1,UK
467,prompt11_repetition0_medium,David Lammy,values,David Lammy Windrush scandal campaign justice comments 2018 Guardian BBC,,BBC; Guardian,,1,UK
468,prompt11_repetition0_medium,David Lammy,values,Lammy Review 2017 official report gov.uk,,,gov.uk,1,UK
469,prompt11_repetition0_medium,David Lammy,values,GOV.UK sanctions Ben-Gvir Smotrich UK sanctions 10 June 2025,,,gov.uk,1,UK
470,prompt11_repetition0_medium,David Lammy,values,Chatham House David Lammy speech 2023 Britain Reconnected PDF,,Chatham House,,1,UK
471,prompt11_repetition0_medium,David Lammy,values,UK recognition of State of Palestine 2025 GOV.UK,,,gov.uk,1,UK
472,prompt11_repetition1_medium,David Lammy,values,David Lammy human rights speech Foreign Secretary human rights UK government,,,,0,UK
473,prompt11_repetition1_medium,David Lammy,values,David Lammy voting record human rights TheyWorkForYou,,TheyWorkForYou,,0,UK
474,prompt11_repetition1_medium,David Lammy,values,David Lammy ECHR commitment UK will not leave the European Convention on Human Rights interview 2024 2025 BBC,,BBC,,1,UK
475,prompt11_repetition1_medium,David Lammy,values,David Lammy appointed Lord Chancellor October 2025 Cabinet reshuffle,,,,1,UK
476,prompt11_repetition1_medium,David Lammy,values,Lammy Review 2017 government website final report treatment of BAME in criminal justice David Lammy,,,,1,UK
477,prompt11_repetition2_medium,David Lammy,values,David Lammy Lammy Review 2017 final report government UK,,,,1,UK
478,prompt11_repetition2_medium,David Lammy,values,Windrush scandal David Lammy BBC national shame April 2018 speech,,BBC,,1,UK
479,prompt11_repetition2_medium,David Lammy,values,TheyWorkForYou David Lammy voting record human rights act ECHR,,TheyWorkForYou,,0,UK
480,prompt11_repetition2_medium,David Lammy,values,FCDO human rights and democracy report 2024 David Lammy foreword,,,,1,UK
481,prompt11_repetition2_medium,David Lammy,values,UK suspends arms export licences to Israel 2025 David Lammy statement FCDO,,,,1,UK
482,prompt11_repetition2_medium,David Lammy,values,David Lammy ECHR pledge Labour will remain party of the ECHR speech 2023 2024,,,,1,UK
483,prompt11_repetition2_medium,David Lammy,values,BBC David Lammy Windrush day of national shame 2018 Commons urgent question,,BBC,,1,UK
484,prompt11_repetition2_medium,David Lammy,values,GOV.UK sanctions West Bank settlers UK 2024 Lammy,,,gov.uk,1,UK
485,prompt11_repetition2_medium,David Lammy,values,Hansard David Lammy Marriage (Same Sex Couples) Bill 5 February 2013 speech Hansard,,,,1,UK
486,prompt11_repetition2_medium,David Lammy,values,TheyWorkForYou David Lammy 5 February 2013 Marriage (Same Sex Couples) Bill speech,,TheyWorkForYou,,1,UK
487,prompt11_repetition2_medium,David Lammy,values,David Lammy Foreign Secretary biography GOV.UK 2024 2025,,,gov.uk,1,UK
488,prompt11_repetition2_medium,David Lammy,values,Labour manifesto 2024 ECHR remain Labour Party says remain signatory European Convention on Human Rights pdf,,,,1,UK
489,prompt11_repetition3_medium,David Lammy,values,David Lammy Foreign Secretary 2024 appointment press release site:gov.uk,,,gov.uk,1,UK
490,prompt11_repetition3_medium,David Lammy,values,Hansard 16 April 2018 David Lammy day of national shame Windrush Hansard,,,,1,UK
491,prompt11_repetition3_medium,David Lammy,values,Hansard 16 April 2018 urgent question Windrush Lammy Hansard transcript 'day of national shame' site:hansard.parliament.uk,,,parliament.uk,1,UK
492,prompt11_repetition3_medium,David Lammy,values,David Lammy ECHR stay in the European Convention on Human Rights statement Labour 'ECHR' site:gov.uk OR site:labour.org.uk OR site:chathamhouse.org,,,gov.uk; labour.org.uk; chathamhouse.org,0,UK
493,prompt11_repetition3_medium,David Lammy,values,David Lammy vote Marriage (Same Sex Couples) Bill 2013 division list,,,,1,UK
494,prompt11_repetition3_medium,David Lammy,values,TheyWorkForYou David Lammy voted for same sex marriage,,TheyWorkForYou,,0,UK
495,prompt11_repetition3_medium,David Lammy,values,Public Whip David Lammy Marriage (Same Sex Couples) Bill 2013 vote PublicWhip,,Public Whip,,1,UK
496,prompt11_repetition3_medium,David Lammy,values,TheyWorkForYou David Lammy votes equal gay marriage,,TheyWorkForYou,,0,UK
497,prompt11_repetition3_medium,David Lammy,values,Hansard 'separate but equal is a fraud' Lammy 2013 Hansard,,,,1,UK
498,prompt11_repetition3_medium,David Lammy,values,David Lammy speech human rights foreign policy Chatham House 2023 'Britain Reconnected' Labour foreign policy human rights,,Chatham House,,1,UK
499,prompt11_repetition4_medium,David Lammy,values,David Lammy human rights Act speech,,,,0,UK
500,prompt11_repetition4_medium,David Lammy,values,David Lammy Rwanda policy human rights,,,,0,UK
501,prompt11_repetition4_medium,David Lammy,values,BBC David Lammy human rights statement speech,,BBC,,0,UK
502,prompt11_repetition4_medium,David Lammy,values,Hansard David Lammy human rights debate Hansard,,,,0,UK
503,prompt11_repetition4_medium,David Lammy,values,David Lammy Hansard human rights David Lammy said Human Rights Act,,,,0,UK
504,prompt11_repetition4_medium,David Lammy,values,BBC Lammy Review 2017 recommendations bias criminal justice,,BBC,,1,UK
505,prompt11_repetition4_medium,David Lammy,values,UK sanctions Israeli settlers June 2025 gov.uk press release Ben-Gvir Smotrich sanction,,,gov.uk,1,UK
506,prompt12_repetition0_medium,Ed Davey,disregards,Ed Davey votes Justice and Security Bill 2013 closed material procedures vote,,,,1,UK
507,prompt12_repetition0_medium,Ed Davey,disregards,Ed Davey vote Data Retention and Investigatory Powers Act 2014 division list votes.parliament.uk,,,parliament.uk,1,UK
508,prompt12_repetition0_medium,Ed Davey,disregards,House of Commons division Data Retention and Investigatory Powers Bill 15 July 2014 division list Ed Davey,,,,1,UK
509,prompt12_repetition0_medium,Ed Davey,disregards,votes.parliament.uk division 36 15 July 2014 Data Retention and Investigatory Powers Bill list by member Ayes 498,,,parliament.uk,1,UK
510,prompt12_repetition0_medium,Ed Davey,disregards,TheyWorkForYou Ed Davey votes on surveillance DRIPA 2014,,TheyWorkForYou,,1,UK
511,prompt12_repetition0_medium,Ed Davey,disregards,High Court judgment 17 July 2015 DRIPA Tom Watson David Davis judicial review judiciary.uk PDF,,,Judiciary.uk,1,UK
512,prompt12_repetition0_medium,Ed Davey,disregards,TheyWorkForYou Data Retention and Investigatory Powers Bill division 15 July 2014 Ed Davey,,TheyWorkForYou,,1,UK
513,prompt12_repetition0_medium,Ed Davey,disregards,Justice and Security Bill 2013 third reading division list House of Commons 7 March 2013 Ed Davey voted,,,,1,UK
514,prompt12_repetition0_medium,Ed Davey,disregards,Investigatory Powers (Amendment) Bill 2023-24 what does it change bulk personal data internet connection records human rights concerns Liberty response,,,,1,UK
515,prompt12_repetition0_medium,Ed Davey,disregards,Nick Clegg blocks snoopers' charter 2013 Liberal Democrats position official statement,,,,1,UK
516,prompt12_repetition0_medium,Ed Davey,disregards,High Court rules DRIPA unlawful July 2015 BBC,,BBC,,1,UK
517,prompt12_repetition1_medium,Ed Davey,disregards,Ed Davey human rights,,,,0,UK
518,prompt12_repetition1_medium,Ed Davey,disregards,Ed Davey Post Office scandal apology misled by Post Office officials BBC,,BBC,,0,UK
519,prompt12_repetition1_medium,Ed Davey,disregards,Ed Davey voting record human rights TheyWorkForYou civil liberties,,TheyWorkForYou,,0,UK
520,prompt12_repetition1_medium,Ed Davey,disregards,TheyWorkForYou Ed Davey votes on human rights immigration asylum deportations,,TheyWorkForYou,,0,UK
521,prompt12_repetition1_medium,Ed Davey,disregards,Coalition government to scrap ID cards 2010 GOV.UK Queen's Speech Identity Documents Bill press release,,,gov.uk,1,UK
522,prompt12_repetition2_medium,Ed Davey,disregards,Ed Davey Horizon Inquiry testimony Post Office minister apology 2024,,,,1,UK
523,prompt12_repetition2_medium,Ed Davey,disregards,Ed Davey voting record human rights TheyWorkForYou,,TheyWorkForYou,,0,UK
524,prompt12_repetition2_medium,Ed Davey,disregards,TheyWorkForYou Ed Davey voting record human rights act ECHR votes,,TheyWorkForYou,,0,UK
525,prompt12_repetition2_medium,Ed Davey,disregards,Hansard PMQs ECHR Ed Davey question September 2025 Hansard,,,,1,UK
526,prompt12_repetition2_medium,Ed Davey,disregards,Ed Davey Horizon inquiry apology BBC News July 2024 Post Office,,BBC,,1,UK
527,prompt12_repetition3_medium,Ed Davey,disregards,Ed Davey human rights record ECHR stance Liberal Democrats leader,,,,0,UK
528,prompt12_repetition3_medium,Ed Davey,disregards,Liberal Democrats policy ECHR 2024 manifesto Ed Davey pledge to stay in European Convention on Human Rights,,,,1,UK
529,prompt12_repetition3_medium,Ed Davey,disregards,Ed Davey TheyWorkForYou voting record human rights equal marriage surveillance Investigatory Powers Act,,TheyWorkForYou,,0,UK
530,prompt12_repetition3_medium,Ed Davey,disregards,Ed Davey how did he vote Marriage (Same Sex Couples) Bill Ed Davey vote,,,,0,UK
531,prompt12_repetition3_medium,Ed Davey,disregards,TheyWorkForYou Ed Davey votes on human rights theyworkforyou ed davey,,TheyWorkForYou,,0,UK
532,prompt12_repetition3_medium,Ed Davey,disregards,Ed Davey Rwanda plan Liberal Democrats oppose Rwanda scheme quote,,,,0,UK
533,prompt12_repetition3_medium,Ed Davey,disregards,Post Office Horizon IT Inquiry Ed Davey transcript evidence 18 July 2024,,,,1,UK
534,prompt12_repetition3_medium,Ed Davey,disregards,TheyWorkForYou Ed Davey votes equal gay rights theyworkforyou.com ed davey voting record equal marriage,,,theyworkforyou.com,0,UK
535,prompt12_repetition3_medium,Ed Davey,disregards,Liberty UK analysis Liberal Democrats manifesto ECHR 2024,,,,1,UK
536,prompt12_repetition4_medium,Ed Davey,disregards,Ed Davey human rights record,,,,0,UK
537,prompt12_repetition4_medium,Ed Davey,disregards,Ed Davey voting record human rights act surveillance Investigatory Powers 2016 vote,,,,1,UK
538,prompt12_repetition4_medium,Ed Davey,disregards,TheyWorkForYou Ed Davey votes on human rights and civil liberties,,TheyWorkForYou,,0,UK
539,prompt12_repetition4_medium,Ed Davey,disregards,Justice and Security Bill division list 7 March 2013 House of Commons vote names Ed Davey,,,,1,UK
540,prompt12_repetition4_medium,Ed Davey,disregards,Division 177 7 March 2013 Justice and Security Bill division list MPs Aye names,,,,1,UK
541,prompt12_repetition4_medium,Ed Davey,disregards,Public Whip Justice and Security Bill division 177 7 March 2013 Ed Davey vote PublicWhip,,Public Whip,,1,UK
542,prompt12_repetition4_medium,Ed Davey,disregards,Liberal Democrat manifesto 2024 human rights European Convention on Human Rights commitment,,,,1,UK
543,prompt12_repetition4_medium,Ed Davey,disregards,Liberty secret courts Justice and Security Bill 2013 closed material procedures criticism,,,,1,UK
544,prompt12_repetition4_medium,Ed Davey,disregards,Ed Davey apology Post Office Horizon BBC News February 2024,,BBC,,1,UK
545,prompt13_repetition0_medium,Ed Davey,values,Ed Davey human rights voting record,,,,0,UK
546,prompt13_repetition0_medium,Ed Davey,values,Ed Davey voted for same-sex marriage 2013,,,,1,UK
547,prompt13_repetition0_medium,Ed Davey,values,TheyWorkForYou Ed Davey votes equality and human rights consistently,,TheyWorkForYou,,0,UK
548,prompt13_repetition0_medium,Ed Davey,values,Ed Davey human rights Magnitsky sanctions Russia China statement,,,,0,UK
549,prompt13_repetition0_medium,Ed Davey,values,Ed Davey European Convention on Human Rights defend,,,,0,UK
550,prompt13_repetition0_medium,Ed Davey,values,Ed Davey defend European Convention on Human Rights leave ECHR Lib Dems position 2024 2025,,,,1,UK
551,prompt13_repetition0_medium,Ed Davey,values,Liberal Democrats defend Human Rights Act Ed Davey press release,,,,0,UK
552,prompt13_repetition0_medium,Ed Davey,values,TheyWorkForYou Ed Davey voting summary human rights equality,,TheyWorkForYou,,0,UK
553,prompt13_repetition0_medium,Ed Davey,values,Hansard Ed Davey repeal section 28 Local Government Bill 2003 clause,,,,1,UK
554,prompt13_repetition0_medium,Ed Davey,values,Public Whip Ed Davey Marriage (Same Sex Couples) Bill 2013 vote,,Public Whip,,1,UK
555,prompt13_repetition0_medium,Ed Davey,values,Public Whip Ed Davey 2013 same sex marriage vote Ed Davey,,Public Whip,,1,UK
556,prompt13_repetition0_medium,Ed Davey,values,TheyWorkForYou 21 May 2013 Marriage (Same Sex Couples) Third Reading division list Aye Ed Davey site:theyworkforyou.com,,,theyworkforyou.com,1,UK
557,prompt13_repetition0_medium,Ed Davey,values,TheyWorkForYou Ed Davey equal gay rights 'consistently voted' page,,TheyWorkForYou,,0,UK
558,prompt13_repetition1_medium,Ed Davey,values,Ed Davey human rights European Convention on Human Rights stance 2024,,,,1,UK
559,prompt13_repetition1_medium,Ed Davey,values,Ed Davey vote Marriage (Same Sex Couples) Bill 2013 division,,,,1,UK
560,prompt13_repetition1_medium,Ed Davey,values,Sir Ed Davey MP voting record same-sex marriage TheyWorkForYou,,TheyWorkForYou,,0,UK
561,prompt13_repetition1_medium,Ed Davey,values,TheyWorkForYou Ed Davey voting record human rights same-sex marriage immigration detention,,TheyWorkForYou,,0,UK
562,prompt13_repetition1_medium,Ed Davey,values,Sir Edward Davey voting record equal gay rights TheyWorkForYou,,TheyWorkForYou,,0,UK
563,prompt13_repetition1_medium,Ed Davey,values,TheyWorkForYou Ed Davey votes equal gay rights record TheyWorkForYou Ed Davey LGBT,,TheyWorkForYou,,0,UK
564,prompt13_repetition1_medium,Ed Davey,values,Liberal Democrat Manifesto 2024 PDF For a Fair Deal human rights act European Convention on Human Rights site:libdems.org.uk,,,libdems.org.uk,1,UK
565,prompt13_repetition1_medium,Ed Davey,values,Ed Davey human rights act defend ECHR statement press release site:libdems.org.uk,,,libdems.org.uk,0,UK
566,prompt13_repetition1_medium,Ed Davey,values,Ed Davey voted against Rwanda Bill division 1771 site:votes.parliament.uk,,,parliament.uk,0,UK
567,prompt13_repetition1_medium,Ed Davey,values,Hansard 5 February 2013 Marriage (Same Sex Couples) Bill division list 'Davey',,,,1,UK
568,prompt13_repetition1_medium,Ed Davey,values,Division 169 2013 Marriage (Same Sex Couples) Bill Ayes Noes list Davey,,,,1,UK
569,prompt13_repetition2_medium,Ed Davey,values,Ed Davey human rights record votes human rights act ed davey,,,,0,UK
570,prompt13_repetition2_medium,Ed Davey,values,Ed Davey voting record human rights TheyWorkForYou same-sex marriage vote Ed Davey,,TheyWorkForYou,,0,UK
571,prompt13_repetition2_medium,Ed Davey,values,Ed Davey carers rights human rights disabled rights speech carers allowance campaigning,,,,0,UK
572,prompt13_repetition2_medium,Ed Davey,values,Ed Davey voted for same-sex marriage 2013 division list,,,,1,UK
573,prompt13_repetition2_medium,Ed Davey,values,House of Commons division list 5 February 2013 Marriage (Same Sex Couples) Bill Ed Davey Aye Hansard,,,,1,UK
574,prompt13_repetition2_medium,Ed Davey,values,Public Whip Marriage (Same Sex Couples) Bill 2013 vote list Ed Davey,,Public Whip,,1,UK
